"_time",host,service,"start_mode",status
"1517459149.116","host_9",wuauserv,Auto,Running
"1517459206.756","host_7",wuauserv,Manual,Stopped
"1517459207.741","host_12",wuauserv,Manual,Stopped
"1517459228.637","host_6",wuauserv,Manual,Stopped
"1517459592.163","host_5",wuauserv,Manual,Stopped
"1517459675.133","host_1",wuauserv,Manual,Stopped
"1517459779.654","host_11",wuauserv,Auto,Running
"1517460108.408","host_8",wuauserv,Auto,Running
"1517460278.598","host_10",wuauserv,Auto,Running
"1517460313.522","host_14",wuauserv,Auto,Running
"1517461233.324","host_15",wuauserv,Manual,Running
"1517461556.451","host_13",wuauserv,Manual,Stopped
"1517462001.829","host_2",wuauserv,Manual,Running
"1517462335.732","host_3",wuauserv,Manual,Running
"1517462749.578","host_9",wuauserv,Auto,Running
"1517462807.411","host_7",wuauserv,Manual,Stopped
"1517462954.856","host_6",wuauserv,Manual,Stopped
"1517463193.681","host_5",wuauserv,Manual,Stopped
"1517463275.323","host_1",wuauserv,Manual,Running
"1517463337.447","host_12",wuauserv,Manual,Stopped
"1517463708.846","host_8",wuauserv,Auto,Running
"1517463914.083","host_14",wuauserv,Auto,Running
"1517464024.947","host_10",wuauserv,Auto,Running
"1517464126.416","host_11",wuauserv,Auto,Running
"1517464833.897","host_15",wuauserv,Manual,Running
"1517465602.195","host_2",wuauserv,Manual,Running
"1517466124.887","host_3",wuauserv,Manual,Stopped
"1517466350.087","host_9",wuauserv,Auto,Running
"1517466407.781","host_7",wuauserv,Manual,Stopped
"1517466793.903","host_5",wuauserv,Manual,Stopped
"1517466875.632","host_1",wuauserv,Manual,Stopped
"1517467161.630","host_6",wuauserv,Manual,Running
"1517467309.169","host_8",wuauserv,Auto,Running
"1517467514.416","host_14",wuauserv,Auto,Running
"1517467559.145","host_12",wuauserv,Manual,Running
"1517468113.192","host_11",wuauserv,Auto,Running
"1517468434.266","host_15",wuauserv,Manual,Running
"1517469202.639","host_2",wuauserv,Manual,Running
"1517469213.794","host_13",wuauserv,Manual,Running
"1517469950.440","host_9",wuauserv,Auto,Running
"1517470008.092","host_7",wuauserv,Manual,Running
"1517470242.872","host_3",wuauserv,Manual,Stopped
"1517470395.040","host_5",wuauserv,Manual,Stopped
"1517470476.191","host_1",wuauserv,Manual,Running
"1517470909.763","host_8",wuauserv,Auto,Running
"1517471028.251","host_6",wuauserv,Manual,Running
"1517471117.400","host_10",wuauserv,Auto,Running
"1517471127.771","host_14",wuauserv,Auto,Running
"1517471466.570","host_12",wuauserv,Manual,Stopped
"1517471720.327","host_11",wuauserv,Auto,Running
"1517472034.858","host_15",wuauserv,Manual,Running
"1517472802.953","host_2",wuauserv,Manual,Running
"1517473550.840","host_9",wuauserv,Auto,Running
"1517473608.480","host_7",wuauserv,Manual,Running
"1517473948.928","host_3",wuauserv,Manual,Stopped
"1517473995.246","host_5",wuauserv,Manual,Stopped
"1517474076.344","host_1",wuauserv,Manual,Running
"1517474510.161","host_8",wuauserv,Auto,Running
"1517474727.934","host_14",wuauserv,Auto,Running
"1517474763.765","host_10",wuauserv,Auto,Running
"1517474815.070","host_6",wuauserv,Manual,Running
"1517475072.201","host_13",wuauserv,Manual,Stopped
"1517475224.447","host_12",wuauserv,Manual,Stopped
"1517475327.351","host_11",wuauserv,Auto,Running
"1517475634.999","host_15",wuauserv,Manual,Running
"1517476404.866","host_2",wuauserv,Manual,Running
"1517477151.349","host_9",wuauserv,Auto,Running
"1517477595.873","host_5",wuauserv,Manual,Stopped
"1517477676.810","host_1",wuauserv,Manual,Running
"1517478010.817","host_3",wuauserv,Manual,Stopped
"1517478110.541","host_8",wuauserv,Auto,Running
"1517478247.944","host_7",wuauserv,Manual,Running
"1517478328.475","host_14",wuauserv,Auto,Running
"1517478377.046","host_10",wuauserv,Auto,Running
"1517478881.879","host_6",wuauserv,Manual,Stopped
"1517479056.122","host_12",wuauserv,Manual,Stopped
"1517479235.483","host_15",wuauserv,Manual,Running
"1517480005.107","host_2",wuauserv,Manual,Running
"1517480156.744","host_11",wuauserv,Auto,Running
"1517480751.969","host_9",wuauserv,Auto,Running
"1517481126.827","host_13",wuauserv,Manual,Stopped
"1517481196.500","host_5",wuauserv,Manual,Stopped
"1517481277.307","host_1",wuauserv,Manual,Stopped
"1517481711.604","host_8",wuauserv,Auto,Running
"1517481848.252","host_7",wuauserv,Manual,Running
"1517481928.819","host_14",wuauserv,Auto,Running
"1517481987.682","host_3",wuauserv,Manual,Running
"1517482023.317","host_10",wuauserv,Auto,Running
"1517482568.283","host_6",wuauserv,Manual,Stopped
"1517482835.978","host_15",wuauserv,Manual,Running
"1517483066.126","host_12",wuauserv,Manual,Stopped
"1517483605.254","host_2",wuauserv,Manual,Running
"1517484286.401","host_11",wuauserv,Auto,Running
"1517484352.478","host_9",wuauserv,Auto,Running
"1517484797.565","host_5",wuauserv,Manual,Stopped
"1517484877.913","host_1",wuauserv,Manual,Stopped
"1517485311.877","host_8",wuauserv,Auto,Running
"1517485448.435","host_7",wuauserv,Manual,Running
"1517485529.205","host_14",wuauserv,Auto,Running
"1517485972.941","host_10",wuauserv,Auto,Running
"1517486147.684","host_3",wuauserv,Manual,Stopped
"1517486436.606","host_15",wuauserv,Manual,Running
"1517486855.329","host_6",wuauserv,Manual,Running
"1517487205.636","host_2",wuauserv,Manual,Running
"1517487831.434","host_12",wuauserv,Manual,Stopped
"1517487952.707","host_9",wuauserv,Auto,Running
"1517487992.884","host_11",wuauserv,Auto,Running
"1517488399.740","host_5",wuauserv,Manual,Stopped
"1517488478.051","host_1",wuauserv,Manual,Stopped
"1517488912.098","host_8",wuauserv,Auto,Running
"1517489048.900","host_7",wuauserv,Manual,Running
"1517489130.023","host_14",wuauserv,Auto,Running
"1517490036.856","host_15",wuauserv,Manual,Running
"1517490579.264","host_3",wuauserv,Manual,Stopped
"1517490581.736","host_6",wuauserv,Manual,Running
"1517490806.205","host_2",wuauserv,Manual,Running
"1517491322.304","host_13",wuauserv,Manual,Stopped
"1517491553.125","host_9",wuauserv,Auto,Running
"1517491719.336","host_11",wuauserv,Auto,Running
"1517492000.320","host_5",wuauserv,Manual,Stopped
"1517492078.650","host_1",wuauserv,Manual,Stopped
"1517492512.382","host_8",wuauserv,Auto,Running
"1517492649.317","host_7",wuauserv,Manual,Running
"1517492730.450","host_14",wuauserv,Auto,Running
"1517493185.195","host_10",wuauserv,Auto,Running
"1517493637.479","host_15",wuauserv,Manual,Running
"1517493674.517","host_12",wuauserv,Manual,Running
"1517494406.914","host_2",wuauserv,Manual,Running
"1517494772.191","host_3",wuauserv,Manual,Running
"1517495068.903","host_6",wuauserv,Manual,Stopped
"1517495153.726","host_9",wuauserv,Auto,Running
"1517495600.698","host_5",wuauserv,Manual,Running
"1517495678.871","host_1",wuauserv,Manual,Running
"1517495746.066","host_11",wuauserv,Auto,Running
"1517496113.032","host_8",wuauserv,Auto,Running
"1517496249.908","host_7",wuauserv,Manual,Running
"1517496330.963","host_14",wuauserv,Auto,Running
"1517496709.143","host_13",wuauserv,Manual,Stopped
"1517496798.852","host_10",wuauserv,Auto,Running
"1517497238.098","host_15",wuauserv,Manual,Running
"1517497778.294","host_12",wuauserv,Manual,Stopped
"1517498007.093","host_2",wuauserv,Manual,Running
"1517498753.972","host_9",wuauserv,Auto,Running
"1517498815.698","host_6",wuauserv,Manual,Stopped
"1517499165.393","host_3",wuauserv,Manual,Stopped
"1517499201.475","host_5",wuauserv,Manual,Stopped
"1517499279.845","host_1",wuauserv,Manual,Stopped
"1517499392.515","host_11",wuauserv,Auto,Running
"1517499713.457","host_8",wuauserv,Auto,Running
"1517499853.013","host_7",wuauserv,Manual,Running
"1517499931.180","host_14",wuauserv,Auto,Running
"1517500367.886","host_13",wuauserv,Manual,Stopped
"1517500485.201","host_10",wuauserv,Auto,Running
"1517500838.430","host_15",wuauserv,Manual,Running
"1517501607.802","host_2",wuauserv,Manual,Running
"1517502354.512","host_9",wuauserv,Auto,Running
"1517502642.504","host_6",wuauserv,Manual,Stopped
"1517502804.339","host_5",wuauserv,Manual,Stopped
"1517502880.288","host_1",wuauserv,Manual,Running
"1517503058.693","host_11",wuauserv,Auto,Running
"1517503314.260","host_8",wuauserv,Auto,Running
"1517503453.563","host_7",wuauserv,Manual,Running
"1517503531.624","host_14",wuauserv,Auto,Running
"1517503658.976","host_3",wuauserv,Manual,Running
"1517503767.769","host_12",wuauserv,Manual,Stopped
"1517504211.693","host_10",wuauserv,Auto,Running
"1517504438.672","host_15",wuauserv,Manual,Running
"1517504461.017","host_13",wuauserv,Manual,Stopped
"1517505208.113","host_2",wuauserv,Manual,Running
"1517505954.648","host_9",wuauserv,Auto,Running
"1517506404.747","host_5",wuauserv,Manual,Stopped
"1517506468.810","host_6",wuauserv,Manual,Running
"1517506480.778","host_1",wuauserv,Manual,Running
"1517506914.861","host_8",wuauserv,Auto,Running
"1517507054.044","host_7",wuauserv,Manual,Running
"1517507132.016","host_14",wuauserv,Auto,Running
"1517507446.586","host_11",wuauserv,Auto,Running
"1517507858.007","host_10",wuauserv,Auto,Running
"1517507910.562","host_3",wuauserv,Manual,Stopped
"1517508039.149","host_15",wuauserv,Manual,Running
"1517508808.964","host_2",wuauserv,Manual,Running
"1517509164.176","host_12",wuauserv,Manual,Stopped
"1517509555.954","host_9",wuauserv,Auto,Running
"1517510005.234","host_5",wuauserv,Manual,Running
"1517510081.361","host_1",wuauserv,Manual,Stopped
"1517510128.133","host_13",wuauserv,Manual,Running
"1517510415.313","host_6",wuauserv,Manual,Running
"1517510515.363","host_8",wuauserv,Auto,Running
"1517510732.439","host_14",wuauserv,Auto,Running
"1517510739.070","host_7",wuauserv,Manual,Running
"1517511113.098","host_11",wuauserv,Auto,Running
"1517511639.439","host_15",wuauserv,Manual,Running
"1517511887.447","host_3",wuauserv,Manual,Stopped
"1517512089.281","host_10",wuauserv,Auto,Running
"1517512409.439","host_2",wuauserv,Manual,Running
"1517513156.246","host_9",wuauserv,Auto,Running
"1517513605.783","host_5",wuauserv,Manual,Stopped
"1517513681.898","host_1",wuauserv,Manual,Stopped
"1517514115.638","host_8",wuauserv,Auto,Running
"1517514332.880","host_14",wuauserv,Auto,Running
"1517514339.316","host_7",wuauserv,Manual,Running
"1517514442.229","host_6",wuauserv,Manual,Stopped
"1517514739.578","host_11",wuauserv,Auto,Running
"1517514967.086","host_12",wuauserv,Manual,Stopped
"1517515239.723","host_15",wuauserv,Manual,Running
"1517515567.081","host_13",wuauserv,Manual,Stopped
"1517515795.695","host_10",wuauserv,Auto,Running
"1517516009.773","host_2",wuauserv,Manual,Running
"1517516281.778","host_3",wuauserv,Manual,Running
"1517516756.669","host_9",wuauserv,Auto,Running
"1517517206.410","host_5",wuauserv,Manual,Stopped
"1517517282.888","host_1",wuauserv,Manual,Running
"1517517715.937","host_8",wuauserv,Auto,Running
"1517517933.222","host_14",wuauserv,Auto,Running
"1517517939.624","host_7",wuauserv,Manual,Running
"1517518648.924","host_6",wuauserv,Manual,Stopped
"1517518840.255","host_15",wuauserv,Manual,Running
"1517519266.473","host_11",wuauserv,Auto,Running
"1517519274.024","host_13",wuauserv,Manual,Stopped
"1517519482.092","host_10",wuauserv,Auto,Running
"1517519610.296","host_2",wuauserv,Manual,Running
"1517520357.134","host_9",wuauserv,Auto,Running
"1517520484.620","host_12",wuauserv,Manual,Running
"1517520651.574","host_3",wuauserv,Manual,Running
"1517520806.710","host_5",wuauserv,Manual,Stopped
"1517520883.378","host_1",wuauserv,Manual,Stopped
"1517521316.510","host_8",wuauserv,Auto,Running
"1517521533.571","host_14",wuauserv,Auto,Running
"1517521539.933","host_7",wuauserv,Manual,Running
"1517522440.859","host_15",wuauserv,Manual,Running
"1517522735.829","host_6",wuauserv,Manual,Running
"1517523211.771","host_2",wuauserv,Manual,Running
"1517523298.656","host_11",wuauserv,Auto,Running
"1517523338.634","host_13",wuauserv,Manual,Stopped
"1517523475.668","host_10",wuauserv,Auto,Running
"1517523957.783","host_9",wuauserv,Auto,Running
"1517524408.521","host_5",wuauserv,Manual,Stopped
"1517524483.577","host_1",wuauserv,Manual,Stopped
"1517524652.052","host_3",wuauserv,Manual,Stopped
"1517524916.996","host_8",wuauserv,Auto,Running
"1517525133.819","host_14",wuauserv,Auto,Running
"1517525140.382","host_7",wuauserv,Manual,Running
"1517525967.934","host_12",wuauserv,Manual,Stopped
"1517526041.127","host_15",wuauserv,Manual,Running
"1517526482.269","host_6",wuauserv,Manual,Running
"1517526812.043","host_2",wuauserv,Manual,Running
"1517526905.650","host_11",wuauserv,Auto,Running
"1517527162.345","host_10",wuauserv,Auto,Running
"1517527395.748","host_13",wuauserv,Manual,Stopped
"1517527558.322","host_9",wuauserv,Auto,Running
"1517528008.820","host_5",wuauserv,Manual,Stopped
"1517528085.448","host_1",wuauserv,Manual,Stopped
"1517528517.240","host_8",wuauserv,Auto,Running
"1517528597.278","host_3",wuauserv,Manual,Running
"1517528734.170","host_14",wuauserv,Auto,Running
"1517528740.956","host_7",wuauserv,Manual,Running
"1517529641.368","host_15",wuauserv,Manual,Running
"1517530369.053","host_6",wuauserv,Manual,Running
"1517530412.565","host_2",wuauserv,Manual,Running
"1517530934.459","host_11",wuauserv,Auto,Running
"1517531158.689","host_9",wuauserv,Auto,Running
"1517531324.301","host_12",wuauserv,Manual,Stopped
"1517531460.328","host_13",wuauserv,Manual,Running
"1517531609.224","host_5",wuauserv,Manual,Stopped
"1517531685.664","host_1",wuauserv,Manual,Running
"1517532117.836","host_8",wuauserv,Auto,Running
"1517532209.945","host_10",wuauserv,Auto,Running
"1517532334.648","host_14",wuauserv,Auto,Running
"1517532341.217","host_7",wuauserv,Manual,Running
"1517532428.841","host_3",wuauserv,Manual,Running
"1517533241.638","host_15",wuauserv,Manual,Running
"1517534012.931","host_2",wuauserv,Manual,Running
"1517534477.257","host_6",wuauserv,Manual,Stopped
"1517534580.938","host_11",wuauserv,Auto,Running
"1517534758.906","host_9",wuauserv,Auto,Running
"1517535212.749","host_5",wuauserv,Manual,Running
"1517535286.324","host_1",wuauserv,Manual,Running
"1517535718.095","host_8",wuauserv,Auto,Running
"1517535935.068","host_14",wuauserv,Auto,Running
"1517535941.799","host_7",wuauserv,Manual,Running
"1517536292.564","host_12",wuauserv,Manual,Stopped
"1517536311.454","host_3",wuauserv,Manual,Running
"1517536841.817","host_15",wuauserv,Manual,Running
"1517537410.692","host_13",wuauserv,Manual,Stopped
"1517537613.400","host_2",wuauserv,Manual,Running
"1517537963.478","host_10",wuauserv,Auto,Running
"1517538126.127","host_6",wuauserv,Manual,Running
"1517538359.585","host_9",wuauserv,Auto,Running
"1517538508.508","host_11",wuauserv,Auto,Running
"1517538814.814","host_5",wuauserv,Manual,Stopped
"1517538886.555","host_1",wuauserv,Manual,Stopped
"1517539318.628","host_8",wuauserv,Auto,Running
"1517539535.333","host_14",wuauserv,Auto,Running
"1517539542.228","host_7",wuauserv,Manual,Running
"1517539915.143","host_12",wuauserv,Manual,Stopped
"1517540434.487","host_3",wuauserv,Manual,Stopped
"1517540442.091","host_15",wuauserv,Manual,Running
"1517541213.766","host_2",wuauserv,Manual,Running
"1517541287.626","host_13",wuauserv,Manual,Stopped
"1517541863.488","host_10",wuauserv,Auto,Running
"1517541959.957","host_9",wuauserv,Auto,Running
"1517542173.200","host_6",wuauserv,Manual,Stopped
"1517542375.091","host_11",wuauserv,Auto,Running
"1517542420.426","host_5",wuauserv,Manual,Stopped
"1517542486.880","host_1",wuauserv,Manual,Running
"1517542919.246","host_8",wuauserv,Auto,Running
"1517543135.949","host_14",wuauserv,Auto,Running
"1517543142.661","host_7",wuauserv,Manual,Running
"1517543631.863","host_12",wuauserv,Manual,Stopped
"1517544042.711","host_15",wuauserv,Manual,Running
"1517544411.448","host_3",wuauserv,Manual,Stopped
"1517544814.335","host_2",wuauserv,Manual,Running
"1517545274.186","host_13",wuauserv,Manual,Running
"1517545560.496","host_9",wuauserv,Auto,Running
"1517545729.829","host_10",wuauserv,Auto,Running
"1517546030.522","host_5",wuauserv,Manual,Stopped
"1517546087.486","host_1",wuauserv,Manual,Stopped
"1517546221.705","host_11",wuauserv,Auto,Running
"1517546222.789","host_6",wuauserv,Manual,Running
"1517546519.421","host_8",wuauserv,Auto,Running
"1517546736.175","host_14",wuauserv,Auto,Running
"1517546743.126","host_7",wuauserv,Manual,Running
"1517547404.272","host_12",wuauserv,Manual,Running
"1517547642.906","host_15",wuauserv,Manual,Running
"1517548415.013","host_2",wuauserv,Manual,Running
"1517548429.527","host_3",wuauserv,Manual,Running
"1517549141.010","host_13",wuauserv,Manual,Stopped
"1517549160.790","host_9",wuauserv,Auto,Running
"1517549576.591","host_10",wuauserv,Auto,Running
"1517549632.931","host_5",wuauserv,Manual,Stopped
"1517549687.827","host_1",wuauserv,Manual,Stopped
"1517550048.458","host_11",wuauserv,Auto,Running
"1517550120.211","host_8",wuauserv,Auto,Running
"1517550252.143","host_6",wuauserv,Manual,Stopped
"1517550336.658","host_14",wuauserv,Auto,Running
"1517550343.293","host_7",wuauserv,Manual,Running
"1517551243.187","host_15",wuauserv,Manual,Running
"1517551253.462","host_12",wuauserv,Manual,Stopped
"1517552015.441","host_2",wuauserv,Manual,Running
"1517552511.494","host_3",wuauserv,Manual,Stopped
"1517552761.094","host_9",wuauserv,Auto,Running
"1517552948.524","host_13",wuauserv,Manual,Stopped
"1517553234.402","host_5",wuauserv,Manual,Stopped
"1517553289.683","host_1",wuauserv,Manual,Stopped
"1517553720.901","host_8",wuauserv,Auto,Running
"1517553937.245","host_14",wuauserv,Auto,Running
"1517553943.695","host_7",wuauserv,Manual,Running
"1517554539.142","host_6",wuauserv,Manual,Stopped
"1517554843.556","host_15",wuauserv,Manual,Running
"1517555121.762","host_12",wuauserv,Manual,Stopped
"1517555508.254","host_10",wuauserv,Auto,Running
"1517555615.964","host_2",wuauserv,Manual,Running
"1517556256.756","host_3",wuauserv,Manual,Running
"1517556361.763","host_9",wuauserv,Auto,Running
"1517556820.395","host_13",wuauserv,Manual,Running
"1517556839.202","host_5",wuauserv,Manual,Stopped
"1517556890.283","host_1",wuauserv,Manual,Stopped
"1517557321.269","host_8",wuauserv,Auto,Running
"1517557358.110","host_11",wuauserv,Auto,Running
"1517557544.410","host_7",wuauserv,Manual,Running
"1517557583.320","host_14",wuauserv,Auto,Running
"1517558139.742","host_6",wuauserv,Manual,Stopped
"1517558443.825","host_15",wuauserv,Manual,Running
"1517559008.531","host_12",wuauserv,Manual,Stopped
"1517559216.204","host_2",wuauserv,Manual,Running
"1517559961.973","host_9",wuauserv,Auto,Running
"1517560392.023","host_3",wuauserv,Manual,Running
"1517560440.825","host_5",wuauserv,Manual,Stopped
"1517560490.716","host_1",wuauserv,Manual,Running
"1517560670.063","host_13",wuauserv,Manual,Stopped
"1517560780.377","host_10",wuauserv,Auto,Running
"1517560921.802","host_8",wuauserv,Auto,Running
"1517561144.844","host_7",wuauserv,Manual,Running
"1517561183.618","host_14",wuauserv,Auto,Running
"1517561886.485","host_6",wuauserv,Manual,Stopped
"1517561965.520","host_11",wuauserv,Auto,Running
"1517562044.491","host_15",wuauserv,Manual,Running
"1517562816.727","host_2",wuauserv,Manual,Running
"1517563415.545","host_12",wuauserv,Manual,Stopped
"1517563562.346","host_9",wuauserv,Auto,Running
"1517564041.249","host_5",wuauserv,Manual,Stopped
"1517564090.985","host_1",wuauserv,Manual,Stopped
"1517564337.639","host_3",wuauserv,Manual,Stopped
"1517564455.995","host_13",wuauserv,Manual,Stopped
"1517564652.179","host_8",wuauserv,Auto,Running
"1517564745.496","host_7",wuauserv,Manual,Running
"1517564784.120","host_14",wuauserv,Auto,Running
"1517565529.687","host_10",wuauserv,Auto,Running
"1517565645.021","host_15",wuauserv,Manual,Running
"1517566416.921","host_2",wuauserv,Manual,Running
"1517566434.176","host_6",wuauserv,Manual,Running
"1517567163.025","host_9",wuauserv,Auto,Running
"1517567353.516","host_11",wuauserv,Auto,Running
"1517567408.018","host_12",wuauserv,Manual,Stopped
"1517567644.675","host_5",wuauserv,Manual,Stopped
"1517567691.208","host_1",wuauserv,Manual,Stopped
"1517568252.822","host_8",wuauserv,Auto,Running
"1517568275.302","host_3",wuauserv,Manual,Running
"1517568345.805","host_7",wuauserv,Manual,Running
"1517568384.418","host_14",wuauserv,Auto,Running
"1517568601.591","host_13",wuauserv,Manual,Stopped
"1517569130.062","host_10",wuauserv,Auto,Running
"1517569245.268","host_15",wuauserv,Manual,Running
"1517570017.546","host_2",wuauserv,Manual,Running
"1517570100.688","host_6",wuauserv,Manual,Stopped
"1517570763.616","host_9",wuauserv,Auto,Running
"1517571159.894","host_11",wuauserv,Auto,Running
"1517571245.518","host_5",wuauserv,Manual,Stopped
"1517571291.759","host_1",wuauserv,Manual,Running
"1517571853.111","host_8",wuauserv,Auto,Running
"1517571856.245","host_12",wuauserv,Manual,Stopped
"1517571946.308","host_7",wuauserv,Manual,Running
"1517571984.790","host_14",wuauserv,Auto,Running
"1517572246.092","host_3",wuauserv,Manual,Running
"1517572730.269","host_10",wuauserv,Auto,Running
"1517572845.768","host_15",wuauserv,Manual,Running
"1517573097.582","host_13",wuauserv,Manual,Stopped
"1517573618.023","host_2",wuauserv,Manual,Running
"1517574247.539","host_6",wuauserv,Manual,Stopped
"1517574364.201","host_9",wuauserv,Auto,Running
"1517574846.323","host_5",wuauserv,Manual,Running
"1517574892.122","host_1",wuauserv,Manual,Stopped
"1517574966.490","host_11",wuauserv,Auto,Running
"1517575453.691","host_8",wuauserv,Auto,Running
"1517575547.878","host_7",wuauserv,Manual,Running
"1517575585.335","host_14",wuauserv,Auto,Running
"1517576446.193","host_15",wuauserv,Manual,Running
"1517576451.738","host_3",wuauserv,Manual,Stopped
"1517576747.288","host_12",wuauserv,Manual,Stopped
"1517577218.217","host_2",wuauserv,Manual,Running
"1517577320.617","host_10",wuauserv,Auto,Running
"1517577563.556","host_13",wuauserv,Manual,Stopped
"1517577964.496","host_9",wuauserv,Auto,Running
"1517578314.562","host_6",wuauserv,Manual,Running
"1517578446.841","host_5",wuauserv,Manual,Stopped
"1517578492.470","host_1",wuauserv,Manual,Stopped
"1517578772.976","host_11",wuauserv,Auto,Running
"1517579054.154","host_8",wuauserv,Auto,Running
"1517579148.358","host_7",wuauserv,Manual,Running
"1517579186.128","host_14",wuauserv,Auto,Running
"1517580046.387","host_15",wuauserv,Manual,Running
"1517580736.330","host_3",wuauserv,Manual,Running
"1517580778.496","host_12",wuauserv,Manual,Stopped
"1517580819.302","host_2",wuauserv,Manual,Running
"1517581554.897","host_13",wuauserv,Manual,Stopped
"1517581564.878","host_9",wuauserv,Auto,Running
"1517581961.198","host_6",wuauserv,Manual,Stopped
"1517582049.046","host_5",wuauserv,Manual,Stopped
"1517582092.771","host_1",wuauserv,Manual,Running
"1517582579.541","host_11",wuauserv,Auto,Running
"1517582654.672","host_8",wuauserv,Auto,Running
"1517582749.027","host_7",wuauserv,Manual,Running
"1517582786.674","host_14",wuauserv,Auto,Running
"1517583646.870","host_15",wuauserv,Manual,Running
"1517583646.870","host_15",wuauserv,Manual,Running
"1517584410.133","host_10",wuauserv,Auto,Running
"1517584419.636","host_2",wuauserv,Manual,Running
"1517584818.016","host_12",wuauserv,Manual,Stopped
"1517585165.247","host_9",wuauserv,Auto,Running
"1517585205.333","host_3",wuauserv,Manual,Stopped
"1517585628.366","host_6",wuauserv,Manual,Running
"1517585649.627","host_5",wuauserv,Manual,Stopped
"1517585693.228","host_1",wuauserv,Manual,Running
"1517586255.041","host_8",wuauserv,Auto,Running
"1517586353.913","host_7",wuauserv,Manual,Running
"1517586387.287","host_14",wuauserv,Auto,Running
"1517586406.123","host_11",wuauserv,Auto,Running
"1517586888.028","host_13",wuauserv,Manual,Stopped
"1517587247.105","host_15",wuauserv,Manual,Running
"1517588020.283","host_2",wuauserv,Manual,Running
"1517588116.377","host_10",wuauserv,Auto,Running
"1517588452.642","host_12",wuauserv,Manual,Running
"1517588765.658","host_9",wuauserv,Auto,Running
"1517589254.051","host_5",wuauserv,Manual,Running
"1517589293.883","host_1",wuauserv,Manual,Running
"1517589345.382","host_6",wuauserv,Manual,Running
"1517589468.561","host_3",wuauserv,Manual,Stopped
"1517589855.231","host_8",wuauserv,Auto,Running
"1517589954.331","host_7",wuauserv,Manual,Running
"1517589987.846","host_14",wuauserv,Auto,Running
"1517590847.311","host_15",wuauserv,Manual,Running
"1517591053.476","host_11",wuauserv,Auto,Running
"1517591620.915","host_2",wuauserv,Manual,Running
"1517591648.334","host_13",wuauserv,Manual,Stopped
"1517592395.911","host_9",wuauserv,Auto,Running
"1517592854.350","host_5",wuauserv,Manual,Stopped
"1517592894.223","host_1",wuauserv,Manual,Running
"1517593082.659","host_3",wuauserv,Manual,Stopped
"1517593293.497","host_12",wuauserv,Manual,Stopped
"1517593392.232","host_6",wuauserv,Manual,Running
"1517593455.844","host_8",wuauserv,Auto,Running
"1517593554.890","host_7",wuauserv,Manual,Running
"1517593588.110","host_14",wuauserv,Auto,Running
"1517594447.988","host_15",wuauserv,Manual,Running
"1517595221.234","host_2",wuauserv,Manual,Running
"1517595417.473","host_11",wuauserv,Auto,Running
"1517595498.611","host_13",wuauserv,Manual,Stopped
"1517595996.038","host_9",wuauserv,Auto,Running
"1517596456.525","host_5",wuauserv,Manual,Stopped
"1517596494.852","host_1",wuauserv,Manual,Running
"1517596676.675","host_10",wuauserv,Auto,Running
"1517597056.102","host_8",wuauserv,Auto,Running
"1517597155.261","host_7",wuauserv,Manual,Running
"1517597188.482","host_14",wuauserv,Auto,Running
"1517597350.199","host_3",wuauserv,Manual,Running
"1517597599.017","host_6",wuauserv,Manual,Stopped
"1517598048.430","host_15",wuauserv,Manual,Running
"1517598084.014","host_12",wuauserv,Manual,Stopped
"1517598821.381","host_2",wuauserv,Manual,Running
"1517599369.904","host_11",wuauserv,Auto,Running
"1517599596.729","host_9",wuauserv,Auto,Running
"1517599941.819","host_13",wuauserv,Manual,Stopped
"1517600056.867","host_5",wuauserv,Manual,Stopped
"1517600095.402","host_1",wuauserv,Manual,Running
"1517600289.941","host_10",wuauserv,Auto,Running
"1517600759.570","host_7",wuauserv,Manual,Running
"1517600788.948","host_14",wuauserv,Auto,Running
"1517601318.476","host_8",wuauserv,Auto,Running
"1517601405.821","host_6",wuauserv,Manual,Stopped
"1517601553.595","host_3",wuauserv,Manual,Stopped
"1517601648.684","host_15",wuauserv,Manual,Running
"1517602422.065","host_2",wuauserv,Manual,Running
"1517603197.105","host_9",wuauserv,Auto,Running
"1517603430.718","host_12",wuauserv,Manual,Stopped
"1517603661.557","host_5",wuauserv,Manual,Stopped
"1517603695.969","host_1",wuauserv,Manual,Stopped
"1517603982.474","host_11",wuauserv,Auto,Running
"1517604300.114","host_10",wuauserv,Auto,Running
"1517604360.134","host_7",wuauserv,Manual,Running
"1517604389.643","host_14",wuauserv,Auto,Running
"1517604842.097","host_13",wuauserv,Manual,Stopped
"1517604918.807","host_8",wuauserv,Auto,Running
"1517605248.928","host_15",wuauserv,Manual,Running
"1517605412.517","host_6",wuauserv,Manual,Running
"1517605834.385","host_3",wuauserv,Manual,Stopped
"1517606022.294","host_2",wuauserv,Manual,Running
"1517606797.703","host_9",wuauserv,Auto,Running
"1517607261.950","host_5",wuauserv,Manual,Stopped
"1517607296.988","host_1",wuauserv,Manual,Running
"1517607889.122","host_11",wuauserv,Auto,Running
"1517607960.395","host_7",wuauserv,Manual,Running
"1517607990.462","host_14",wuauserv,Auto,Running
"1517608356.835","host_10",wuauserv,Auto,Running
"1517608519.534","host_8",wuauserv,Auto,Running
"1517608824.328","host_12",wuauserv,Manual,Stopped
"1517608849.450","host_15",wuauserv,Manual,Running
