Image,ParentImage,ParentProcessId,ProcessId,"_time",host,sha1
"C:\Windows\System32\cmd.exe","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe",1792,2444,"1470499561.000",we8105desk,0F3C4FF28F354AEDE202D54E9D1C5529A3BF87D8
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",708,2388,"1470499561.000",we8105desk,9F5A4796B58D8B104A1C0F5A63DAF0032B947966
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",708,2296,"1470499561.000",we8105desk,9F5A4796B58D8B104A1C0F5A63DAF0032B947966
"C:\Windows\System32\cmd.exe","C:\Program Files\SplunkUniversalForwarder\bin\splunk.exe",1412,2236,"1470499561.000",we8105desk,0F3C4FF28F354AEDE202D54E9D1C5529A3BF87D8
"C:\Windows\System32\cmd.exe","C:\Program Files\SplunkUniversalForwarder\bin\splunk.exe",1412,2196,"1470499560.000",we8105desk,0F3C4FF28F354AEDE202D54E9D1C5529A3BF87D8
"C:\Windows\System32\cmd.exe","C:\Program Files\SplunkUniversalForwarder\bin\splunk.exe",1412,1472,"1470499560.000",we8105desk,0F3C4FF28F354AEDE202D54E9D1C5529A3BF87D8
"C:\Windows\Sysmon.exe","C:\Windows\System32\services.exe",592,1216,"1470499560.000",we8105desk,8803A9419F84ED2CD704F14E0335E446D4DF9EEC
"C:\Windows\System32\cmd.exe","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe",1792,1168,"1470499560.000",we8105desk,0F3C4FF28F354AEDE202D54E9D1C5529A3BF87D8
"C:\Windows\System32\conhost.exe","C:\Windows\System32\csrss.exe",440,536,"1470499560.000",we8105desk,680DEC0F8907F4B8911FBE2AA5F2FD25425BE0B0
"C:\Windows\System32\conhost.exe","C:\Windows\System32\csrss.exe",440,1920,"1470499560.000",we8105desk,680DEC0F8907F4B8911FBE2AA5F2FD25425BE0B0
"C:\Windows\System32\cmd.exe","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe",1792,1912,"1470499560.000",we8105desk,0F3C4FF28F354AEDE202D54E9D1C5529A3BF87D8
"C:\Program Files (x86)\Common Files\Acronis\Infrastructure\mms_mini.exe","C:\Windows\System32\services.exe",592,1692,"1470499560.000",we8105desk,6EBC367839EF31A3A7F598C151188C544B399EE9
"C:\Windows\System32\AppleTimeSrv.exe","C:\Windows\System32\services.exe",592,1640,"1470499560.000",we8105desk,F22337EBC12D593767D9C9D19F78EBE4FA622EAD
"C:\Windows\System32\AppleOSSMgr.exe","C:\Windows\System32\services.exe",592,1612,"1470499560.000",we8105desk,E2BBC38C5FB62C37DB8D4C34D5BB19948949C7CD
"C:\Program Files (x86)\Common Files\Acronis\CDP\afcdpsrv.exe","C:\Windows\System32\services.exe",592,1552,"1470499560.000",we8105desk,812417622FED37E7162FF64BA47C148110543618
"C:\Program Files (x86)\Common Files\Acronis\Schedule2\schedul2.exe","C:\Windows\System32\services.exe",592,1500,"1470499560.000",we8105desk,95359CB5E42A0EDE2CA92111AA321DBD112EEDE1
"C:\Windows\System32\svchost.exe","C:\Windows\System32\services.exe",592,1392,"1470499560.000",we8105desk,619652B42AFE5FB0E3719D7AEDA7A5494AB193E8
"C:\Windows\System32\spoolsv.exe","C:\Windows\System32\services.exe",592,1356,"1470499560.000",we8105desk,CD2E082E8022F25747730A397C3D445A7F9330DF
"C:\Windows\System32\svchost.exe","C:\Windows\System32\services.exe",592,1148,"1470499560.000",we8105desk,619652B42AFE5FB0E3719D7AEDA7A5494AB193E8
"C:\Windows\System32\WUDFHost.exe","C:\Windows\System32\svchost.exe",896,1040,"1470499560.000",we8105desk,8B7D36727102468AA5EF760D565C34E9E56D9D8F
"C:\Windows\System32\LogonUI.exe","C:\Windows\System32\winlogon.exe",364,956,"1470499560.000",we8105desk,F5778343588DF78FDD55C9CFCD49E5F39F959DD9
"C:\Windows\System32\svchost.exe","C:\Windows\System32\services.exe",592,472,"1470499560.000",we8105desk,619652B42AFE5FB0E3719D7AEDA7A5494AB193E8
"C:\Windows\System32\winlogon.exe","C:\Windows\System32\smss.exe",532,364,"1470499560.000",we8105desk,434856B834BAF163C5EA4D26434EEAE775A507FB
"C:\Windows\System32\audiodg.exe","C:\Windows\System32\svchost.exe",860,992,"1470499560.000",we8105desk,F033FD30AACD0183BFC30861891A92B56AC2468B
"C:\Windows\System32\svchost.exe","C:\Windows\System32\services.exe",592,928,"1470499560.000",we8105desk,619652B42AFE5FB0E3719D7AEDA7A5494AB193E8
"C:\Windows\System32\svchost.exe","C:\Windows\System32\services.exe",592,896,"1470499560.000",we8105desk,619652B42AFE5FB0E3719D7AEDA7A5494AB193E8
"C:\Windows\System32\svchost.exe","C:\Windows\System32\services.exe",592,860,"1470499560.000",we8105desk,619652B42AFE5FB0E3719D7AEDA7A5494AB193E8
"C:\Windows\System32\svchost.exe","C:\Windows\System32\services.exe",592,796,"1470499560.000",we8105desk,619652B42AFE5FB0E3719D7AEDA7A5494AB193E8
"C:\Windows\System32\svchost.exe","C:\Windows\System32\services.exe",592,708,"1470499560.000",we8105desk,619652B42AFE5FB0E3719D7AEDA7A5494AB193E8
"C:\Windows\System32\lsm.exe","C:\Windows\System32\wininit.exe",524,616,"1470499560.000",we8105desk,6766228926EB48344451737C61D0E05DBE390591
"C:\Windows\System32\lsass.exe","C:\Windows\System32\wininit.exe",524,608,"1470499560.000",we8105desk,C07B7690AE9E48908112EF554066CDF2DE190324
"C:\Windows\System32\services.exe","C:\Windows\System32\wininit.exe",524,592,"1470499560.000",we8105desk,A5B16A7D28D2BA79A9CCFC16ED480AD75A757166
"C:\Windows\System32\csrss.exe","C:\Windows\System32\smss.exe",532,544,"1470499560.000",we8105desk,17542707A3D9FA13C569450FD978272EF7070A77
"C:\Windows\System32\wininit.exe","C:\Windows\System32\smss.exe",428,524,"1470499560.000",we8105desk,2DE5C051C0D7D8BCC14B1CA46BE8AB9756F29320
"C:\Windows\System32\smss.exe","C:\Windows\System32\smss.exe",324,532,"1470499560.000",we8105desk,3513DED20BCD0D7811EEA4BE8D6B446E0C81F527
"C:\Windows\System32\csrss.exe","C:\Windows\System32\smss.exe",428,440,"1470499560.000",we8105desk,17542707A3D9FA13C569450FD978272EF7070A77
"C:\Windows\System32\smss.exe","C:\Windows\System32\smss.exe",324,428,"1470499560.000",we8105desk,3513DED20BCD0D7811EEA4BE8D6B446E0C81F527
"C:\Windows\System32\autochk.exe","C:\Windows\System32\smss.exe",324,336,"1470499560.000",we8105desk,A017204D7E47BC183D81DCABF047DEA32B120343
"C:\Windows\System32\smss.exe",System,4,324,"1470499560.000",we8105desk,3513DED20BCD0D7811EEA4BE8D6B446E0C81F527
"C:\Windows\SysWOW64\dllhost.exe","C:\Windows\System32\svchost.exe",700,2308,"1470498294.000",we8105desk,ACE762C51DB1908C858C898D7E0F9B36F788D2D9
"C:\Windows\System32\rundll32.exe","C:\Windows\System32\svchost.exe",700,904,"1470498294.000",we8105desk,963B55ACC8C566876364716D5AAFA353995812A8
"C:\Windows\System32\VSSVC.exe","C:\Windows\System32\services.exe",584,2640,"1470498291.000",we8105desk,1D6F5A5DE7154B75144C6A033C36FD86FF2BBE9B
"C:\Program Files (x86)\Common Files\Acronis\VssRequestor64\vss_requestor.exe","C:\Windows\System32\svchost.exe",700,940,"1470498290.000",we8105desk,B51DF1217E140735711E6E0C771A3B5D7724E655
"C:\Windows\System32\wermgr.exe","C:\Windows\System32\services.exe",584,4304,"1470497973.000",we8105desk,453263D230C6317EB4A2EB3ACEEEC1BBCF5E153D
"C:\Windows\System32\taskhost.exe","C:\Windows\System32\services.exe",592,2384,"1470421646.000",we8105desk,61478D71931FB3E304BC341236AB0DB1D6C26E09
"C:\Windows\SysWOW64\dllhost.exe","C:\Windows\System32\svchost.exe",708,5012,"1470421644.000",we8105desk,ACE762C51DB1908C858C898D7E0F9B36F788D2D9
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",512,2688,"1470421517.000",we1149srv,5A4C0E82FF95C9FB762D46A696EF9F1B68001C21
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",512,4012,"1470421515.000",we1149srv,5A4C0E82FF95C9FB762D46A696EF9F1B68001C21
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",708,4868,"1470421266.000",we8105desk,9F5A4796B58D8B104A1C0F5A63DAF0032B947966
"C:\Windows\System32\w32tm.exe","C:\Windows\System32\sdiagnhost.exe",5024,5056,"1470421055.000",we8105desk,624BFB1402A3078074F6B3F747DB534F300E89B4
"C:\Windows\System32\PING.EXE","C:\Windows\System32\sdiagnhost.exe",5024,4340,"1470421053.000",we8105desk,41C4E1E9ABE08B218F5EA60D8AE41A5F523E7534
"C:\Windows\System32\w32tm.exe","C:\Windows\System32\sdiagnhost.exe",5024,4944,"1470421053.000",we8105desk,624BFB1402A3078074F6B3F747DB534F300E89B4
"C:\Windows\Microsoft.NET\Framework64\v2.0.50727\cvtres.exe","C:\Windows\Microsoft.NET\Framework64\v2.0.50727\csc.exe",4404,1208,"1470421051.000",we8105desk,46F879FD7B8919ED3B383376AE4408F7AC9CF9A4
"C:\Windows\Microsoft.NET\Framework64\v2.0.50727\csc.exe","C:\Windows\System32\sdiagnhost.exe",5024,4404,"1470421051.000",we8105desk,1E2B20BBAE4A22338D9C0AE42971DCE3B7C80C89
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",708,2676,"1470421051.000",we8105desk,9F5A4796B58D8B104A1C0F5A63DAF0032B947966
"C:\Windows\Microsoft.NET\Framework64\v2.0.50727\cvtres.exe","C:\Windows\Microsoft.NET\Framework64\v2.0.50727\csc.exe",4956,2736,"1470421051.000",we8105desk,46F879FD7B8919ED3B383376AE4408F7AC9CF9A4
"C:\Windows\Microsoft.NET\Framework64\v2.0.50727\csc.exe","C:\Windows\System32\sdiagnhost.exe",5024,4956,"1470421051.000",we8105desk,1E2B20BBAE4A22338D9C0AE42971DCE3B7C80C89
"C:\Windows\Microsoft.NET\Framework64\v2.0.50727\cvtres.exe","C:\Windows\Microsoft.NET\Framework64\v2.0.50727\csc.exe",808,3776,"1470421051.000",we8105desk,46F879FD7B8919ED3B383376AE4408F7AC9CF9A4
"C:\Windows\Microsoft.NET\Framework64\v2.0.50727\csc.exe","C:\Windows\System32\sdiagnhost.exe",5024,808,"1470421051.000",we8105desk,1E2B20BBAE4A22338D9C0AE42971DCE3B7C80C89
"C:\Windows\System32\conhost.exe","C:\Windows\System32\csrss.exe",544,4316,"1470421049.000",we8105desk,680DEC0F8907F4B8911FBE2AA5F2FD25425BE0B0
"C:\Windows\System32\sdiagnhost.exe","C:\Windows\System32\svchost.exe",708,5024,"1470421049.000",we8105desk,12683B361013E4758B489DAC923BC7D4EC275CC8
"C:\Windows\System32\svchost.exe","C:\Windows\System32\services.exe",592,3620,"1470421049.000",we8105desk,619652B42AFE5FB0E3719D7AEDA7A5494AB193E8
"C:\Windows\System32\taskhost.exe","C:\Windows\System32\services.exe",592,4940,"1470421049.000",we8105desk,61478D71931FB3E304BC341236AB0DB1D6C26E09
"C:\Windows\System32\VSSVC.exe","C:\Windows\System32\services.exe",592,4884,"1470421049.000",we8105desk,1D6F5A5DE7154B75144C6A033C36FD86FF2BBE9B
"C:\Windows\System32\SearchFilterHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,3516,"1470421049.000",we8105desk,904A3B130E3DB7CEA97F31CC40D64D9026FF6E41
"C:\Windows\System32\SearchProtocolHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,4708,"1470421049.000",we8105desk,A8DCF7D63A8BB5ABEF8787775957A5BB6C0F3F77
"C:\Windows\System32\conhost.exe","C:\Windows\System32\csrss.exe",440,2732,"1470421048.000",we8105desk,680DEC0F8907F4B8911FBE2AA5F2FD25425BE0B0
"C:\Windows\System32\mcbuilder.exe","C:\Windows\System32\lpremove.exe",3684,1940,"1470421048.000",we8105desk,E95EDE19617155E39115D4457E37ADACA1AEE75B
"C:\Windows\System32\conhost.exe","C:\Windows\System32\csrss.exe",440,3136,"1470421048.000",we8105desk,680DEC0F8907F4B8911FBE2AA5F2FD25425BE0B0
"C:\Windows\System32\rundll32.exe","C:\Windows\System32\services.exe",592,1876,"1470421048.000",we8105desk,963B55ACC8C566876364716D5AAFA353995812A8
"C:\Windows\System32\rundll32.exe","C:\Windows\System32\services.exe",592,5072,"1470421048.000",we8105desk,963B55ACC8C566876364716D5AAFA353995812A8
"C:\Windows\System32\lpremove.exe","C:\Windows\System32\services.exe",592,3684,"1470421048.000",we8105desk,6BBA8EB7F665954DCCE33E0C0E4810B130E621F6
"C:\Windows\System32\conhost.exe","C:\Windows\System32\sc.exe",2056,1780,"1470421009.000",we1149srv,2C6B753628A3AA138AE52357F76AA4D5617D890E
"C:\Windows\System32\sc.exe","C:\Windows\System32\svchost.exe",724,2056,"1470421009.000",we1149srv,DBBA63CB28FC7F4E145E1DB05BBA9D7503FCA139
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",512,1976,"1470420917.000",we1149srv,5A4C0E82FF95C9FB762D46A696EF9F1B68001C21
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",512,976,"1470420915.000",we1149srv,5A4C0E82FF95C9FB762D46A696EF9F1B68001C21
"C:\Windows\System32\SearchFilterHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,2228,"1470420647.000",we8105desk,904A3B130E3DB7CEA97F31CC40D64D9026FF6E41
"C:\Windows\System32\SearchProtocolHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,820,"1470420647.000",we8105desk,A8DCF7D63A8BB5ABEF8787775957A5BB6C0F3F77
"C:\Windows\System32\svchost.exe","C:\Windows\System32\services.exe",592,4600,"1470420629.000",we8105desk,619652B42AFE5FB0E3719D7AEDA7A5494AB193E8
"C:\Windows\System32\conhost.exe","C:\Windows\System32\csrss.exe",440,2508,"1470420628.000",we8105desk,680DEC0F8907F4B8911FBE2AA5F2FD25425BE0B0
"C:\Windows\System32\conhost.exe","C:\Windows\System32\csrss.exe",440,4668,"1470420628.000",we8105desk,680DEC0F8907F4B8911FBE2AA5F2FD25425BE0B0
"C:\Windows\System32\taskhost.exe","C:\Windows\System32\services.exe",592,4780,"1470420628.000",we8105desk,61478D71931FB3E304BC341236AB0DB1D6C26E09
"C:\Windows\System32\Defrag.exe","C:\Windows\System32\services.exe",592,748,"1470420628.000",we8105desk,8DBF4ECAE1BBAD74C91FA37603353ECFDC47425E
"C:\Windows\System32\aitagent.exe","C:\Windows\System32\services.exe",592,4688,"1470420628.000",we8105desk,394F401FDD0B47AEE24B928785BE2C8F3A38EDBF
"C:\Windows\System32\rundll32.exe","C:\Windows\System32\services.exe",592,4728,"1470420628.000",we8105desk,963B55ACC8C566876364716D5AAFA353995812A8
"C:\Windows\System32\taskhost.exe","C:\Windows\System32\services.exe",592,3152,"1470420428.000",we8105desk,61478D71931FB3E304BC341236AB0DB1D6C26E09
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",708,1368,"1470420366.000",we8105desk,9F5A4796B58D8B104A1C0F5A63DAF0032B947966
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",512,3500,"1470420317.000",we1149srv,5A4C0E82FF95C9FB762D46A696EF9F1B68001C21
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",512,2924,"1470420315.000",we1149srv,5A4C0E82FF95C9FB762D46A696EF9F1B68001C21
"C:\Windows\SysWOW64\dllhost.exe","C:\Windows\System32\svchost.exe",708,4608,"1470420180.000",we8105desk,ACE762C51DB1908C858C898D7E0F9B36F788D2D9
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",512,3824,"1470419717.000",we1149srv,5A4C0E82FF95C9FB762D46A696EF9F1B68001C21
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",512,2108,"1470419715.000",we1149srv,5A4C0E82FF95C9FB762D46A696EF9F1B68001C21
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",708,5096,"1470419465.000",we8105desk,9F5A4796B58D8B104A1C0F5A63DAF0032B947966
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",512,972,"1470419117.000",we1149srv,5A4C0E82FF95C9FB762D46A696EF9F1B68001C21
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",512,4056,"1470419115.000",we1149srv,5A4C0E82FF95C9FB762D46A696EF9F1B68001C21
"C:\Windows\System32\SearchFilterHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,4664,"1470418775.000",we8105desk,904A3B130E3DB7CEA97F31CC40D64D9026FF6E41
"C:\Windows\System32\SearchProtocolHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,4416,"1470418775.000",we8105desk,A8DCF7D63A8BB5ABEF8787775957A5BB6C0F3F77
"C:\Windows\System32\SearchFilterHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,3968,"1470418612.000",we8105desk,904A3B130E3DB7CEA97F31CC40D64D9026FF6E41
"C:\Windows\System32\SearchProtocolHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,4624,"1470418612.000",we8105desk,A8DCF7D63A8BB5ABEF8787775957A5BB6C0F3F77
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",708,5012,"1470418565.000",we8105desk,9F5A4796B58D8B104A1C0F5A63DAF0032B947966
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",512,3988,"1470418517.000",we1149srv,5A4C0E82FF95C9FB762D46A696EF9F1B68001C21
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",512,1292,"1470418515.000",we1149srv,5A4C0E82FF95C9FB762D46A696EF9F1B68001C21
"C:\Windows\SysWOW64\dllhost.exe","C:\Windows\System32\svchost.exe",708,4772,"1470418123.000",we8105desk,ACE762C51DB1908C858C898D7E0F9B36F788D2D9
"C:\Windows\SysWOW64\dllhost.exe","C:\Windows\System32\svchost.exe",708,4700,"1470418041.000",we8105desk,ACE762C51DB1908C858C898D7E0F9B36F788D2D9
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",512,2628,"1470417917.000",we1149srv,5A4C0E82FF95C9FB762D46A696EF9F1B68001C21
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",512,80,"1470417915.000",we1149srv,5A4C0E82FF95C9FB762D46A696EF9F1B68001C21
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",708,4228,"1470417665.000",we8105desk,9F5A4796B58D8B104A1C0F5A63DAF0032B947966
"C:\Windows\System32\SearchFilterHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,4924,"1470417490.000",we8105desk,904A3B130E3DB7CEA97F31CC40D64D9026FF6E41
"C:\Windows\System32\SearchProtocolHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,820,"1470417490.000",we8105desk,A8DCF7D63A8BB5ABEF8787775957A5BB6C0F3F77
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",708,164,"1470417329.000",we8105desk,9F5A4796B58D8B104A1C0F5A63DAF0032B947966
"C:\Windows\System32\conhost.exe","C:\Windows\System32\csrss.exe",544,3844,"1470417329.000",we8105desk,680DEC0F8907F4B8911FBE2AA5F2FD25425BE0B0
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",512,80,"1470417317.000",we1149srv,5A4C0E82FF95C9FB762D46A696EF9F1B68001C21
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",512,2500,"1470417315.000",we1149srv,5A4C0E82FF95C9FB762D46A696EF9F1B68001C21
"C:\Windows\SysWOW64\dllhost.exe","C:\Windows\System32\svchost.exe",708,4712,"1470417313.000",we8105desk,ACE762C51DB1908C858C898D7E0F9B36F788D2D9
"C:\Windows\System32\SearchProtocolHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,2460,"1470417312.000",we8105desk,A8DCF7D63A8BB5ABEF8787775957A5BB6C0F3F77
"C:\Windows\System32\dllhost.exe","C:\Windows\System32\svchost.exe",708,984,"1470417312.000",we8105desk,E977B87698C3E595D55827665E22FBF788DD3F9F
"C:\Program Files (x86)\Internet Explorer\iexplore.exe","C:\Program Files (x86)\Internet Explorer\iexplore.exe",2404,532,"1470417312.000",we8105desk,1962888198AE972CBB999D0DC9C9EE5CBABF5E0D
"C:\Program Files (x86)\Internet Explorer\iexplore.exe","C:\Program Files (x86)\Internet Explorer\iexplore.exe",2404,4544,"1470417311.000",we8105desk,1962888198AE972CBB999D0DC9C9EE5CBABF5E0D
"C:\Windows\System32\SearchFilterHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,4440,"1470417263.000",we8105desk,904A3B130E3DB7CEA97F31CC40D64D9026FF6E41
"C:\Windows\System32\SearchProtocolHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,4752,"1470417263.000",we8105desk,A8DCF7D63A8BB5ABEF8787775957A5BB6C0F3F77
"C:\Windows\System32\SearchFilterHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,4760,"1470417167.000",we8105desk,904A3B130E3DB7CEA97F31CC40D64D9026FF6E41
"C:\Windows\System32\SearchProtocolHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,952,"1470417167.000",we8105desk,A8DCF7D63A8BB5ABEF8787775957A5BB6C0F3F77
"C:\Windows\System32\dllhost.exe","C:\Windows\System32\svchost.exe",708,4592,"1470417135.000",we8105desk,E977B87698C3E595D55827665E22FBF788DD3F9F
"C:\Windows\System32\dllhost.exe","C:\Windows\System32\svchost.exe",708,3664,"1470417126.000",we8105desk,E977B87698C3E595D55827665E22FBF788DD3F9F
"C:\Windows\SysWOW64\dllhost.exe","C:\Windows\System32\svchost.exe",708,4316,"1470417114.000",we8105desk,ACE762C51DB1908C858C898D7E0F9B36F788D2D9
"C:\Windows\explorer.exe","C:\Windows\explorer.exe",3496,2296,"1470417114.000",we8105desk,4583DAF9442880204730FB2C8A060430640494B1
"C:\Windows\System32\taskhost.exe","C:\Windows\System32\services.exe",592,3216,"1470417111.000",we8105desk,61478D71931FB3E304BC341236AB0DB1D6C26E09
"C:\Windows\System32\SearchFilterHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,912,"1470417001.000",we8105desk,904A3B130E3DB7CEA97F31CC40D64D9026FF6E41
"C:\Windows\System32\SearchProtocolHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,4812,"1470417001.000",we8105desk,A8DCF7D63A8BB5ABEF8787775957A5BB6C0F3F77
"C:\Windows\System32\SearchFilterHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,4216,"1470416927.000",we8105desk,904A3B130E3DB7CEA97F31CC40D64D9026FF6E41
"C:\Windows\System32\SearchProtocolHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,4572,"1470416927.000",we8105desk,A8DCF7D63A8BB5ABEF8787775957A5BB6C0F3F77
"C:\Windows\System32\SearchFilterHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,4228,"1470416806.000",we8105desk,904A3B130E3DB7CEA97F31CC40D64D9026FF6E41
"C:\Windows\System32\SearchProtocolHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,680,"1470416806.000",we8105desk,A8DCF7D63A8BB5ABEF8787775957A5BB6C0F3F77
"C:\Windows\System32\dllhost.exe","C:\Windows\System32\svchost.exe",708,3992,"1470416799.000",we8105desk,E977B87698C3E595D55827665E22FBF788DD3F9F
"C:\Windows\System32\dllhost.exe","C:\Windows\System32\svchost.exe",708,3152,"1470416791.000",we8105desk,E977B87698C3E595D55827665E22FBF788DD3F9F
"C:\Windows\System32\dllhost.exe","C:\Windows\System32\svchost.exe",708,3804,"1470416761.000",we8105desk,E977B87698C3E595D55827665E22FBF788DD3F9F
"C:\Windows\System32\dllhost.exe","C:\Windows\System32\svchost.exe",708,3992,"1470416753.000",we8105desk,E977B87698C3E595D55827665E22FBF788DD3F9F
"C:\Windows\System32\dllhost.exe","C:\Windows\System32\svchost.exe",708,2212,"1470416747.000",we8105desk,E977B87698C3E595D55827665E22FBF788DD3F9F
"C:\Windows\SysWOW64\dllhost.exe","C:\Windows\System32\svchost.exe",708,3884,"1470416733.000",we8105desk,ACE762C51DB1908C858C898D7E0F9B36F788D2D9
"C:\Windows\System32\dllhost.exe","C:\Windows\System32\svchost.exe",708,4920,"1470416719.000",we8105desk,E977B87698C3E595D55827665E22FBF788DD3F9F
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",512,2672,"1470416717.000",we1149srv,5A4C0E82FF95C9FB762D46A696EF9F1B68001C21
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",512,1456,"1470416715.000",we1149srv,5A4C0E82FF95C9FB762D46A696EF9F1B68001C21
"C:\Windows\System32\dllhost.exe","C:\Windows\System32\svchost.exe",708,2228,"1470416703.000",we8105desk,E977B87698C3E595D55827665E22FBF788DD3F9F
"C:\Windows\System32\dllhost.exe","C:\Windows\System32\svchost.exe",708,5072,"1470416695.000",we8105desk,E977B87698C3E595D55827665E22FBF788DD3F9F
"C:\Windows\SysWOW64\dllhost.exe","C:\Windows\System32\svchost.exe",708,5068,"1470416693.000",we8105desk,ACE762C51DB1908C858C898D7E0F9B36F788D2D9
"C:\Windows\System32\dllhost.exe","C:\Windows\System32\svchost.exe",708,1136,"1470416673.000",we8105desk,E977B87698C3E595D55827665E22FBF788DD3F9F
"C:\Windows\SysWOW64\dllhost.exe","C:\Windows\System32\svchost.exe",708,3968,"1470416673.000",we8105desk,ACE762C51DB1908C858C898D7E0F9B36F788D2D9
"C:\Windows\System32\SearchFilterHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,4952,"1470416671.000",we8105desk,904A3B130E3DB7CEA97F31CC40D64D9026FF6E41
"C:\Windows\System32\SearchProtocolHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,4412,"1470416671.000",we8105desk,A8DCF7D63A8BB5ABEF8787775957A5BB6C0F3F77
"C:\Windows\System32\audiodg.exe","C:\Windows\System32\svchost.exe",860,1276,"1470416556.000",we8105desk,F033FD30AACD0183BFC30861891A92B56AC2468B
"C:\Windows\System32\rundll32.exe","C:\Windows\System32\svchost.exe",708,1280,"1470416556.000",we8105desk,963B55ACC8C566876364716D5AAFA353995812A8
"C:\Windows\System32\DeviceDisplayObjectProvider.exe","C:\Windows\System32\svchost.exe",708,4756,"1470416549.000",we8105desk,72E98687A8D28614E2131C300403C2822856E865
"C:\Windows\System32\DeviceDisplayObjectProvider.exe","C:\Windows\System32\svchost.exe",708,3816,"1470416535.000",we8105desk,72E98687A8D28614E2131C300403C2822856E865
"C:\Windows\System32\SearchFilterHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,4152,"1470416215.000",we8105desk,904A3B130E3DB7CEA97F31CC40D64D9026FF6E41
"C:\Windows\System32\SearchProtocolHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,4160,"1470416215.000",we8105desk,A8DCF7D63A8BB5ABEF8787775957A5BB6C0F3F77
"C:\Program Files (x86)\Internet Explorer\iexplore.exe","C:\Program Files (x86)\Internet Explorer\iexplore.exe",4576,4520,"1470416214.000",we8105desk,1962888198AE972CBB999D0DC9C9EE5CBABF5E0D
