"USER_ID","USER_NAME",peergroup
005330000073K43,user585,"user163|user208|user292|user344|user385|user425|user477|user48|user511|user519|user585|user599|user64|user645|user723|user744|user84"
005330000073K4K,user586,"user122|user147|user175|user328|user359|user586|user622|user631|user662|user730"
005330000073KK7,user587,"user204|user22|user350|user351|user430|user444|user578|user587|user603|user619|user637|user7|user708|user72"
005400000030B92,user588,"user270|user365|user414|user43|user513|user528|user53|user564|user57|user588|user605|user670|user706|user81"
005400000030B99,user589,"user15|user391|user452|user505|user589|user595|user60|user616|user625|user630|user82"
005400000030GKB,user590,"user150|user194|user211|user223|user311|user332|user390|user526|user590|user597|user693|user705"
005400000030KGG,user591,"user113|user171|user2|user251|user304|user306|user314|user478|user539|user552|user591|user628"
005400000030KK2,user592,"user127|user348|user35|user413|user498|user500|user592|user596|user646|user741"
005400000032B5J,user593,"user174|user186|user334|user367|user380|user530|user593|user621|user65|user669|user702"
005400000032G37,user594,"user261|user352|user353|user378|user409|user524|user532|user540|user594|user651|user739|user90"
005400000032K13,user595,"user15|user391|user452|user505|user589|user595|user60|user616|user625|user630|user82"
005400000032K1J,user596,"user127|user348|user35|user413|user498|user500|user592|user596|user646|user741"
005400000032K23,user597,"user150|user194|user211|user223|user311|user332|user390|user526|user590|user597|user693|user705"
005400000033B1A,user598,"user132|user284|user343|user374|user47|user476|user577|user598"
005400000033B27,user599,"user163|user208|user292|user344|user385|user425|user477|user48|user511|user519|user585|user599|user64|user645|user723|user744|user84"
005400000033B2A,user600,"user102|user181|user230|user235|user289|user316|user320|user398|user456|user600|user658|user725|user98"
005400000033JKK,user601,"user144|user225|user236|user317|user419|user42|user487|user601|user609|user626|user677"
0053300000393KG,user602,"user201|user248|user393|user424|user510|user512|user547|user576|user602|user610|user724|user738"
0053300000399KB,user603,"user204|user22|user350|user351|user430|user444|user578|user587|user603|user619|user637|user7|user708|user72"
0053300000731B7,user604,"user195|user257|user418|user420|user493|user6|user604|user698"
0053300000732B2,user605,"user270|user365|user414|user43|user513|user528|user53|user564|user57|user588|user605|user670|user706|user81"
0053300000733B9,user606,"user164|user246|user277|user340|user375|user410|user440|user450|user499|user536|user606|user685|user83"
0053300000737J3,user607,"user16|user167|user185|user247|user288|user370|user5|user607|user617|user96"
0053300000737J7,user608,"user300|user558|user59|user608|user668"
0053300000737J9,user609,"user144|user225|user236|user317|user419|user42|user487|user601|user609|user626|user677"
0053300000739B1,user610,"user201|user248|user393|user424|user510|user512|user547|user576|user602|user610|user724|user738"
0054000000037K9,user611,"user182|user271|user358|user386|user549|user611|user694|user715"
0054000000302BB,user612,"user364|user486|user492|user612|user642|user751|user91"
0054000000302G3,user613,"user191|user203|user216|user327|user362|user455|user468|user554|user58|user613"
0054000000309K4,user614,"user188|user192|user213|user305|user309|user324|user360|user39|user461|user488|user614|user63|user68|user682|user99"
0054000000321A7,user615,"user115|user124|user199|user255|user279|user307|user312|user345|user357|user503|user506|user509|user565|user615|user713"
0054000000322AA,user616,"user15|user391|user452|user505|user589|user595|user60|user616|user625|user630|user82"
0054000000322J3,user617,"user16|user167|user185|user247|user288|user370|user5|user607|user617|user96"
0054000000322KB,user618,"user267|user290|user442|user46|user483|user562|user618|user666|user686|user696|user729|user745|user86"
0054000000323A0,user619,"user204|user22|user350|user351|user430|user444|user578|user587|user603|user619|user637|user7|user708|user72"
0054000000323B3,user620,"user106|user130|user142|user24|user408|user45|user533|user620|user720"
0054000000323B7,user621,"user174|user186|user334|user367|user380|user530|user593|user621|user65|user669|user702"
0054000000323K1,user622,"user122|user147|user175|user328|user359|user586|user622|user631|user662|user730"
0054000000324K7,user623,"user104|user154|user166|user205|user207|user285|user355|user421|user465|user534|user623|user690"
0054000000332K7,user624,"user137|user239|user256|user281|user291|user330|user383|user473|user495|user504|user516|user542|user624|user650|user71|user743"
0054000000333K1,user625,"user15|user391|user452|user505|user589|user595|user60|user616|user625|user630|user82"
0054000000333K3,user626,"user144|user225|user236|user317|user419|user42|user487|user601|user609|user626|user677"
0054000000334A9,user627,"user221|user260|user431|user567|user627|user736"
0054000000334J2,user628,"user113|user171|user2|user251|user304|user306|user314|user478|user539|user552|user591|user628"
0054000000335BA,user629,"user234|user405|user429|user460|user559|user629|user683"
0054000000335BB,user630,"user15|user391|user452|user505|user589|user595|user60|user616|user625|user630|user82"
0054000000337B2,user631,"user122|user147|user175|user328|user359|user586|user622|user631|user662|user730"
0054000000337B7,user632,"user101|user103|user153|user210|user331|user4|user501|user632|user639|user649|user679|user732|user79"
0054000000337GK,user633,"user116|user176|user19|user229|user308|user432|user479|user580|user633"
0054000000339K7,user634,"user155|user241|user422|user467|user469|user522|user634|user747"
0054000000373B2,user635,"user215|user243|user40|user426|user443|user472|user635|user709|user746"
0054000000377B1,user636,"user125|user276|user296|user341|user354|user636|user641|user659|user678|user684|user734|user87"
0054000000377K9,user637,"user204|user22|user350|user351|user430|user444|user578|user587|user603|user619|user637|user7|user708|user72"
0054000000379A4,user638,"user129|user27|user293|user382|user387|user417|user439|user470|user638|user748|user754|user95"
0054000000379BB,user639,"user101|user103|user153|user210|user331|user4|user501|user632|user639|user649|user679|user732|user79"
00533000003932K,user640,"user136|user177|user336|user337|user449|user640"
00533000003933B,user641,"user125|user276|user296|user341|user354|user636|user641|user659|user678|user684|user734|user87"
00533000003933K,user642,"user364|user486|user492|user612|user642|user751|user91"
00533000003977J,user643,"user1|user157|user347|user401|user403|user448|user484|user643|user672|user75"
00533000003992J,user644,"user165|user179|user189|user240|user272|user369|user463|user494|user497|user515|user644|user648|user735"
00533000003994B,user645,"user163|user208|user292|user344|user385|user425|user477|user48|user511|user519|user585|user599|user64|user645|user723|user744|user84"
00533000007313B,user646,"user127|user348|user35|user413|user498|user500|user592|user596|user646|user741"
00533000007313J,user647,"user126|user162|user169|user21|user249|user462|user556|user56|user647|user695|user710"
00533000007313K,user648,"user165|user179|user189|user240|user272|user369|user463|user494|user497|user515|user644|user648|user735"
00533000007339J,user649,"user101|user103|user153|user210|user331|user4|user501|user632|user639|user649|user679|user732|user79"
00540000000333B,user650,"user137|user239|user256|user281|user291|user330|user383|user473|user495|user504|user516|user542|user624|user650|user71|user743"
00540000000333K,user651,"user261|user352|user353|user378|user409|user524|user532|user540|user594|user651|user739|user90"
00540000003003B,user652,"user372|user652|user655|user721"
00540000003023B,user653,"user111|user133|user237|user295|user3|user329|user445|user459|user653|user654|user656|user676|user704"
00540000003027A,user654,"user111|user133|user237|user295|user3|user329|user445|user459|user653|user654|user656|user676|user704"
00540000003027B,user655,"user372|user652|user655|user721"
00540000003033K,user656,"user111|user133|user237|user295|user3|user329|user445|user459|user653|user654|user656|user676|user704"
00540000003039B,user657,"user151|user193|user258|user263|user294|user325|user373|user404|user416|user527|user657|user689|user78"
00540000003079B,user658,"user102|user181|user230|user235|user289|user316|user320|user398|user456|user600|user658|user725|user98"
00540000003202B,user659,"user125|user276|user296|user341|user354|user636|user641|user659|user678|user684|user734|user87"
00540000003213J,user660,"user346|user579|user660|user681|user70"
00540000003213K,user661,"user363|user384|user394|user395|user396|user446|user584|user62|user661|user692|user707|user737|user750|user8|user9"
00540000003231B,user662,"user122|user147|user175|user328|user359|user586|user622|user631|user662|user730"
00540000003314B,user663,"user11|user228|user275|user333|user361|user435|user437|user453|user496|user543|user557|user663|user97"
00540000003320B,user664,"user123|user145|user250|user253|user36|user402|user458|user471|user485|user523|user574|user664|user665|user674|user714|user755"
00540000003323B,user665,"user123|user145|user250|user253|user36|user402|user458|user471|user485|user523|user574|user664|user665|user674|user714|user755"
00540000003339B,user666,"user267|user290|user442|user46|user483|user562|user618|user666|user686|user696|user729|user745|user86"
00540000003339K,user667,"user299|user454|user667|user93"
00540000003392A,user668,"user300|user558|user59|user608|user668"
00540000003392B,user669,"user174|user186|user334|user367|user380|user530|user593|user621|user65|user669|user702"
00540000003727J,user670,"user270|user365|user414|user43|user513|user528|user53|user564|user57|user588|user605|user670|user706|user81"
00540000003731B,user671,"user105|user120|user310|user399|user480|user55|user671|user691|user740|user85"
005330000039223,user672,"user1|user157|user347|user401|user403|user448|user484|user643|user672|user75"
005330000039229,user673,"user110|user121|user197|user20|user32|user339|user407|user481|user51|user67|user673|user727|user80"
005330000039323,user674,"user123|user145|user250|user253|user36|user402|user458|user471|user485|user523|user574|user664|user665|user674|user714|user755"
005330000039529,user675,"user108|user222|user259|user287|user37|user433|user475|user675|user718|user731|user733"
005330000039703,user676,"user111|user133|user237|user295|user3|user329|user445|user459|user653|user654|user656|user676|user704"
005330000039717,user677,"user144|user225|user236|user317|user419|user42|user487|user601|user609|user626|user677"
005330000039771,user678,"user125|user276|user296|user341|user354|user636|user641|user659|user678|user684|user734|user87"
005330000039927,user679,"user101|user103|user153|user210|user331|user4|user501|user632|user639|user649|user679|user732|user79"
005330000039930,user680,"user214|user262|user266|user415|user447|user517|user529|user680|user716|user726|user77"
005330000039931,user681,"user346|user579|user660|user681|user70"
005330000039933,user682,"user188|user192|user213|user305|user309|user324|user360|user39|user461|user488|user614|user63|user68|user682|user99"
005330000039939,user683,"user234|user405|user429|user460|user559|user629|user683"
005330000039943,user684,"user125|user276|user296|user341|user354|user636|user641|user659|user678|user684|user734|user87"
005330000073133,user685,"user164|user246|user277|user340|user375|user410|user440|user450|user499|user536|user606|user685|user83"
005330000073210,user686,"user267|user290|user442|user46|user483|user562|user618|user666|user686|user696|user729|user745|user86"
005330000073215,user687,"user131|user198|user219|user323|user52|user535|user687|user69|user699"
005330000073233,user688,"user13|user232|user38|user388|user427|user438|user560|user566|user569|user573|user688|user752"
005330000073300,user689,"user151|user193|user258|user263|user294|user325|user373|user404|user416|user527|user657|user689|user78"
005330000073323,user690,"user104|user154|user166|user205|user207|user285|user355|user421|user465|user534|user623|user690"
005330000073329,user691,"user105|user120|user310|user399|user480|user55|user671|user691|user740|user85"
005330000073337,user692,"user363|user384|user394|user395|user396|user446|user584|user62|user661|user692|user707|user737|user750|user8|user9"
005400000003113,user693,"user150|user194|user211|user223|user311|user332|user390|user526|user590|user597|user693|user705"
005400000003115,user694,"user182|user271|user358|user386|user549|user611|user694|user715"
005400000003331,user695,"user126|user162|user169|user21|user249|user462|user556|user56|user647|user695|user710"
005400000003337,user696,"user267|user290|user442|user46|user483|user562|user618|user666|user686|user696|user729|user745|user86"
005400000003339,user697,"user135|user286|user571|user697|user717|user719"
005400000003372,user698,"user195|user257|user418|user420|user493|user6|user604|user698"
005400000003937,user699,"user131|user198|user219|user323|user52|user535|user687|user69|user699"
005400000030221,user700,"user140|user209|user218|user29|user297|user428|user520|user572|user66|user700|user728|user94"
005400000030223,user701,"user134|user14|user178|user303|user368|user466|user537|user553|user575|user701"
005400000030233,user702,"user174|user186|user334|user367|user380|user530|user593|user621|user65|user669|user702"
005400000030333,user703,"user338|user434|user544|user703"
005400000030377,user704,"user111|user133|user237|user295|user3|user329|user445|user459|user653|user654|user656|user676|user704"
005400000030393,user705,"user150|user194|user211|user223|user311|user332|user390|user526|user590|user597|user693|user705"
005400000030593,user706,"user270|user365|user414|user43|user513|user528|user53|user564|user57|user588|user605|user670|user706|user81"
005400000030599,user707,"user363|user384|user394|user395|user396|user446|user584|user62|user661|user692|user707|user737|user750|user8|user9"
005400000030703,user708,"user204|user22|user350|user351|user430|user444|user578|user587|user603|user619|user637|user7|user708|user72"
005400000030731,user709,"user215|user243|user40|user426|user443|user472|user635|user709|user746"
005400000030777,user710,"user126|user162|user169|user21|user249|user462|user556|user56|user647|user695|user710"
005400000030779,user711,"user159|user200|user217|user23|user268|user318|user482|user583|user711|user722"
005400000030933,user712,"user107|user109|user141|user160|user206|user302|user342|user436|user441|user49|user514|user561|user712|user76"
005400000030939,user713,"user115|user124|user199|user255|user279|user307|user312|user345|user357|user503|user506|user509|user565|user615|user713"
005400000032071,user714,"user123|user145|user250|user253|user36|user402|user458|user471|user485|user523|user574|user664|user665|user674|user714|user755"
005400000032073,user715,"user182|user271|user358|user386|user549|user611|user694|user715"
005400000032077,user716,"user214|user262|user266|user415|user447|user517|user529|user680|user716|user726|user77"
005400000032143,user717,"user135|user286|user571|user697|user717|user719"
005400000032193,user718,"user108|user222|user259|user287|user37|user433|user475|user675|user718|user731|user733"
005400000032239,user719,"user135|user286|user571|user697|user717|user719"
005400000032309,user720,"user106|user130|user142|user24|user408|user45|user533|user620|user720"
005400000032327,user721,"user372|user652|user655|user721"
005400000032373,user722,"user159|user200|user217|user23|user268|user318|user482|user583|user711|user722"
005400000032411,user723,"user163|user208|user292|user344|user385|user425|user477|user48|user511|user519|user585|user599|user64|user645|user723|user744|user84"
005400000032913,user724,"user201|user248|user393|user424|user510|user512|user547|user576|user602|user610|user724|user738"
005400000032945,user725,"user102|user181|user230|user235|user289|user316|user320|user398|user456|user600|user658|user725|user98"
005400000032999,user726,"user214|user262|user266|user415|user447|user517|user529|user680|user716|user726|user77"
005400000033022,user727,"user110|user121|user197|user20|user32|user339|user407|user481|user51|user67|user673|user727|user80"
005400000033033,user728,"user140|user209|user218|user29|user297|user428|user520|user572|user66|user700|user728|user94"
005400000033037,user729,"user267|user290|user442|user46|user483|user562|user618|user666|user686|user696|user729|user745|user86"
005400000033212,user730,"user122|user147|user175|user328|user359|user586|user622|user631|user662|user730"
005400000033270,user731,"user108|user222|user259|user287|user37|user433|user475|user675|user718|user731|user733"
005400000033290,user732,"user101|user103|user153|user210|user331|user4|user501|user632|user639|user649|user679|user732|user79"
005400000033317,user733,"user108|user222|user259|user287|user37|user433|user475|user675|user718|user731|user733"
005400000033321,user734,"user125|user276|user296|user341|user354|user636|user641|user659|user678|user684|user734|user87"
005400000033323,user735,"user165|user179|user189|user240|user272|user369|user463|user494|user497|user515|user644|user648|user735"
005400000033327,user736,"user221|user260|user431|user567|user627|user736"
005400000033342,user737,"user363|user384|user394|user395|user396|user446|user584|user62|user661|user692|user707|user737|user750|user8|user9"
005400000033393,user738,"user201|user248|user393|user424|user510|user512|user547|user576|user602|user610|user724|user738"
005400000033399,user739,"user261|user352|user353|user378|user409|user524|user532|user540|user594|user651|user739|user90"
005400000033533,user740,"user105|user120|user310|user399|user480|user55|user671|user691|user740|user85"
005400000033777,user741,"user127|user348|user35|user413|user498|user500|user592|user596|user646|user741"
005400000033919,user742,"user139|user366|user411|user507|user742"
005400000033921,user743,"user137|user239|user256|user281|user291|user330|user383|user473|user495|user504|user516|user542|user624|user650|user71|user743"
005400000033923,user744,"user163|user208|user292|user344|user385|user425|user477|user48|user511|user519|user585|user599|user64|user645|user723|user744|user84"
005400000033931,user745,"user267|user290|user442|user46|user483|user562|user618|user666|user686|user696|user729|user745|user86"
005400000037130,user746,"user215|user243|user40|user426|user443|user472|user635|user709|user746"
005400000037299,user747,"user155|user241|user422|user467|user469|user522|user634|user747"
005400000037329,user748,"user129|user27|user293|user382|user387|user417|user439|user470|user638|user748|user754|user95"
005400000037333,user749,"user149|user156|user172|user254|user356|user518|user531|user548|user582|user749|user88"
005400000037335,user750,"user363|user384|user394|user395|user396|user446|user584|user62|user661|user692|user707|user737|user750|user8|user9"
005400000037719,user751,"user364|user486|user492|user612|user642|user751|user91"
005400000037733,user752,"user13|user232|user38|user388|user427|user438|user560|user566|user569|user573|user688|user752"
005400000037759,user753,"user180|user190|user224|user282|user301|user538|user563|user61|user753"
005400000037793,user754,"user129|user27|user293|user382|user387|user417|user439|user470|user638|user748|user754|user95"
005400000037795,user755,"user123|user145|user250|user253|user36|user402|user458|user471|user485|user523|user574|user664|user665|user674|user714|user755"
