"_time",host,Image,ProcessId,ParentImage,ParentProcessId,sha1
"2016-08-24T16:06:44.000+0000",we8105desk,"C:\Program Files (x86)\Intel\Intel(R) Integrated Clock Controller Service\ICCProxy.exe",3984,"C:\Windows\System32\services.exe",592,4E273BD33DDE66BA481A0F79DFC89F7D7AE5F905
"2016-08-24T16:06:44.000+0000",we8105desk,"C:\Windows\System32\dllhost.exe",3796,"C:\Windows\System32\svchost.exe",708,E977B87698C3E595D55827665E22FBF788DD3F9F
"2016-08-24T16:06:44.000+0000",we8105desk,"C:\Windows\SysWOW64\dllhost.exe",3784,"C:\Windows\System32\svchost.exe",708,ACE762C51DB1908C858C898D7E0F9B36F788D2D9
"2016-08-24T16:06:44.000+0000",we8105desk,"C:\Windows\SysWOW64\runonce.exe",3724,"C:\Windows\explorer.exe",3496,01D5C03BE3573D32ED6F0754B903A0C0B05825DB
"2016-08-24T16:06:44.000+0000",we8105desk,"C:\Program Files (x86)\Common Files\Acronis\Schedule2\schedhlp.exe",3696,"C:\Windows\explorer.exe",3496,25029943FC6159AFC4329108A1CD0F2408D183DC
"2016-08-24T16:06:44.000+0000",we8105desk,"C:\Program Files\Boot Camp\Bootcamp.exe",3688,"C:\Windows\explorer.exe",3496,B2502462F088D225E11E405678210527E2086EF1
"2016-08-24T16:06:44.000+0000",we8105desk,"C:\Windows\System32\igfxpers.exe",3640,"C:\Windows\explorer.exe",3496,0EF5A0343F128D93C5A0E9A6B9AA0D6CC90E2FAC
"2016-08-24T16:06:44.000+0000",we8105desk,"C:\Windows\System32\hkcmd.exe",3608,"C:\Windows\explorer.exe",3496,F2B59D7C60ED417CC9BCB2111B6B3269A319C627
"2016-08-24T16:06:44.000+0000",we8105desk,"C:\Windows\System32\igfxsrvc.exe",3632,"C:\Windows\System32\svchost.exe",708,4247B629A9124E3942813C49F21F3487394B4057
"2016-08-24T16:06:43.000+0000",we8105desk,"C:\Windows\System32\igfxtray.exe",3596,"C:\Windows\explorer.exe",3496,4A0CED3DA453B050ACE9C36CB7C78C53F292D15A
"2016-08-24T16:06:42.000+0000",we8105desk,"C:\Windows\explorer.exe",3496,"C:\Windows\System32\userinit.exe",3372,4583DAF9442880204730FB2C8A060430640494B1
"2016-08-24T16:06:42.000+0000",we8105desk,"C:\Windows\System32\dwm.exe",3412,"C:\Windows\System32\svchost.exe",896,35BC294B7E1F062EF5CB5FA1BD3FC942A3E37AE2
"2016-08-24T16:06:42.000+0000",we8105desk,"C:\Windows\System32\userinit.exe",3372,"C:\Windows\System32\winlogon.exe",364,47267F943F060E36604D56C8895A6EECE063D9A1
"2016-08-24T16:06:42.000+0000",we8105desk,"C:\Windows\System32\taskhost.exe",3312,"C:\Windows\System32\services.exe",592,61478D71931FB3E304BC341236AB0DB1D6C26E09
"2016-08-24T16:06:42.000+0000",we8105desk,"C:\Windows\System32\dllhost.exe",3276,"C:\Windows\System32\svchost.exe",708,E977B87698C3E595D55827665E22FBF788DD3F9F
"2016-08-24T16:06:20.000+0000",we8105desk,"C:\Windows\System32\svchost.exe",3080,"C:\Windows\System32\services.exe",592,619652B42AFE5FB0E3719D7AEDA7A5494AB193E8
"2016-08-24T16:06:16.000+0000",we8105desk,"C:\Windows\System32\taskhost.exe",2192,"C:\Windows\System32\services.exe",592,61478D71931FB3E304BC341236AB0DB1D6C26E09
"2016-08-24T16:06:15.000+0000",we8105desk,"C:\Windows\System32\WUDFHost.exe",2908,"C:\Windows\System32\svchost.exe",896,8B7D36727102468AA5EF760D565C34E9E56D9D8F
"2016-08-24T16:06:15.000+0000",we8105desk,"C:\Windows\System32\svchost.exe",2956,"C:\Windows\System32\services.exe",592,619652B42AFE5FB0E3719D7AEDA7A5494AB193E8
"2016-08-24T16:06:15.000+0000",we8105desk,"C:\Windows\System32\svchost.exe",2868,"C:\Windows\System32\services.exe",592,619652B42AFE5FB0E3719D7AEDA7A5494AB193E8
"2016-08-24T16:06:15.000+0000",we8105desk,"C:\Windows\System32\svchost.exe",2796,"C:\Windows\System32\services.exe",592,619652B42AFE5FB0E3719D7AEDA7A5494AB193E8
"2016-08-24T16:06:08.000+0000",we8105desk,"C:\Windows\System32\cmd.exe",2500,"C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe",1792,0F3C4FF28F354AEDE202D54E9D1C5529A3BF87D8
"2016-08-24T16:06:08.000+0000",we8105desk,"C:\Windows\System32\cmd.exe",1412,"C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe",1792,0F3C4FF28F354AEDE202D54E9D1C5529A3BF87D8
"2016-08-24T16:06:08.000+0000",we8105desk,"C:\Windows\System32\cmd.exe",2244,"C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe",1792,0F3C4FF28F354AEDE202D54E9D1C5529A3BF87D8
"2016-08-24T16:06:07.000+0000",we8105desk,"C:\Windows\System32\cmd.exe",2260,"C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe",1792,0F3C4FF28F354AEDE202D54E9D1C5529A3BF87D8
"2016-08-24T16:06:07.000+0000",we8105desk,"C:\Windows\System32\cmd.exe",1268,"C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe",1792,0F3C4FF28F354AEDE202D54E9D1C5529A3BF87D8
"2016-08-24T16:06:07.000+0000",we8105desk,"C:\Windows\System32\cmd.exe",1260,"C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe",1792,0F3C4FF28F354AEDE202D54E9D1C5529A3BF87D8
"2016-08-24T16:06:07.000+0000",we8105desk,"C:\Windows\System32\cmd.exe",2228,"C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe",1792,0F3C4FF28F354AEDE202D54E9D1C5529A3BF87D8
"2016-08-24T16:06:07.000+0000",we8105desk,"C:\Windows\System32\cmd.exe",1724,"C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe",1792,0F3C4FF28F354AEDE202D54E9D1C5529A3BF87D8
"2016-08-24T16:06:07.000+0000",we8105desk,"C:\Windows\System32\cmd.exe",908,"C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe",1792,0F3C4FF28F354AEDE202D54E9D1C5529A3BF87D8
"2016-08-24T16:06:07.000+0000",we8105desk,"C:\Windows\System32\cmd.exe",1492,"C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe",1792,0F3C4FF28F354AEDE202D54E9D1C5529A3BF87D8
"2016-08-24T16:06:06.000+0000",we8105desk,"C:\Windows\System32\cmd.exe",3064,"C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe",1792,0F3C4FF28F354AEDE202D54E9D1C5529A3BF87D8
"2016-08-24T16:06:06.000+0000",we8105desk,"C:\Windows\System32\cmd.exe",3020,"C:\Program Files\SplunkUniversalForwarder\bin\splunk.exe",2452,0F3C4FF28F354AEDE202D54E9D1C5529A3BF87D8
"2016-08-24T16:06:06.000+0000",we8105desk,"C:\Windows\System32\cmd.exe",2976,"C:\Program Files\SplunkUniversalForwarder\bin\splunk.exe",2452,0F3C4FF28F354AEDE202D54E9D1C5529A3BF87D8
"2016-08-24T16:06:03.000+0000",we8105desk,"C:\Windows\System32\cscript.exe",2788,"C:\Program Files (x86)\Common Files\Acronis\Infrastructure\mms_mini.exe",1692,70096A77E202CF9F30C064956F36D14BCBD8F7BB
"2016-08-24T16:06:03.000+0000",we8105desk,"C:\Windows\System32\cscript.exe",2744,"C:\Program Files (x86)\Common Files\Acronis\Infrastructure\mms_mini.exe",1692,70096A77E202CF9F30C064956F36D14BCBD8F7BB
"2016-08-24T16:06:03.000+0000",we8105desk,"C:\Windows\System32\wbem\WmiPrvSE.exe",2708,"C:\Windows\System32\svchost.exe",708,9F5A4796B58D8B104A1C0F5A63DAF0032B947966
"2016-08-24T16:06:03.000+0000",we8105desk,"C:\Windows\SysWOW64\wbem\WmiPrvSE.exe",2664,"C:\Windows\System32\svchost.exe",708,8BF1819659B79D10121294F37F7D9CF7D95559C1
"2016-08-24T16:06:03.000+0000",we8105desk,"C:\Windows\System32\cscript.exe",2624,"C:\Program Files (x86)\Common Files\Acronis\Infrastructure\mms_mini.exe",1692,70096A77E202CF9F30C064956F36D14BCBD8F7BB
"2016-08-24T16:06:01.000+0000",we8105desk,"C:\Windows\System32\cmd.exe",2444,"C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe",1792,0F3C4FF28F354AEDE202D54E9D1C5529A3BF87D8
"2016-08-24T16:06:01.000+0000",we8105desk,"C:\Windows\System32\wbem\WmiPrvSE.exe",2388,"C:\Windows\System32\svchost.exe",708,9F5A4796B58D8B104A1C0F5A63DAF0032B947966
"2016-08-24T16:06:01.000+0000",we8105desk,"C:\Windows\System32\wbem\WmiPrvSE.exe",2296,"C:\Windows\System32\svchost.exe",708,9F5A4796B58D8B104A1C0F5A63DAF0032B947966
"2016-08-24T16:06:01.000+0000",we8105desk,"C:\Windows\System32\cmd.exe",2236,"C:\Program Files\SplunkUniversalForwarder\bin\splunk.exe",1412,0F3C4FF28F354AEDE202D54E9D1C5529A3BF87D8
"2016-08-24T16:06:00.000+0000",we8105desk,"C:\Windows\System32\cmd.exe",2196,"C:\Program Files\SplunkUniversalForwarder\bin\splunk.exe",1412,0F3C4FF28F354AEDE202D54E9D1C5529A3BF87D8
"2016-08-24T16:06:00.000+0000",we8105desk,"C:\Windows\System32\cmd.exe",1472,"C:\Program Files\SplunkUniversalForwarder\bin\splunk.exe",1412,0F3C4FF28F354AEDE202D54E9D1C5529A3BF87D8
"2016-08-24T16:06:00.000+0000",we8105desk,"C:\Windows\Sysmon.exe",1216,"C:\Windows\System32\services.exe",592,8803A9419F84ED2CD704F14E0335E446D4DF9EEC
"2016-08-24T16:06:00.000+0000",we8105desk,"C:\Windows\System32\cmd.exe",1168,"C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe",1792,0F3C4FF28F354AEDE202D54E9D1C5529A3BF87D8
"2016-08-24T16:06:00.000+0000",we8105desk,"C:\Windows\System32\conhost.exe",536,"C:\Windows\System32\csrss.exe",440,680DEC0F8907F4B8911FBE2AA5F2FD25425BE0B0
"2016-08-24T16:06:00.000+0000",we8105desk,"C:\Windows\System32\conhost.exe",1920,"C:\Windows\System32\csrss.exe",440,680DEC0F8907F4B8911FBE2AA5F2FD25425BE0B0
"2016-08-24T16:06:00.000+0000",we8105desk,"C:\Windows\System32\cmd.exe",1912,"C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe",1792,0F3C4FF28F354AEDE202D54E9D1C5529A3BF87D8
"2016-08-24T16:06:00.000+0000",we8105desk,"C:\Program Files (x86)\Common Files\Acronis\Infrastructure\mms_mini.exe",1692,"C:\Windows\System32\services.exe",592,6EBC367839EF31A3A7F598C151188C544B399EE9
"2016-08-24T16:06:00.000+0000",we8105desk,"C:\Windows\System32\AppleTimeSrv.exe",1640,"C:\Windows\System32\services.exe",592,F22337EBC12D593767D9C9D19F78EBE4FA622EAD
"2016-08-24T16:06:00.000+0000",we8105desk,"C:\Windows\System32\AppleOSSMgr.exe",1612,"C:\Windows\System32\services.exe",592,E2BBC38C5FB62C37DB8D4C34D5BB19948949C7CD
"2016-08-24T16:06:00.000+0000",we8105desk,"C:\Program Files (x86)\Common Files\Acronis\CDP\afcdpsrv.exe",1552,"C:\Windows\System32\services.exe",592,812417622FED37E7162FF64BA47C148110543618
"2016-08-24T16:06:00.000+0000",we8105desk,"C:\Program Files (x86)\Common Files\Acronis\Schedule2\schedul2.exe",1500,"C:\Windows\System32\services.exe",592,95359CB5E42A0EDE2CA92111AA321DBD112EEDE1
"2016-08-24T16:06:00.000+0000",we8105desk,"C:\Windows\System32\svchost.exe",1392,"C:\Windows\System32\services.exe",592,619652B42AFE5FB0E3719D7AEDA7A5494AB193E8
"2016-08-24T16:06:00.000+0000",we8105desk,"C:\Windows\System32\spoolsv.exe",1356,"C:\Windows\System32\services.exe",592,CD2E082E8022F25747730A397C3D445A7F9330DF
"2016-08-24T16:06:00.000+0000",we8105desk,"C:\Windows\System32\svchost.exe",1148,"C:\Windows\System32\services.exe",592,619652B42AFE5FB0E3719D7AEDA7A5494AB193E8
"2016-08-24T16:06:00.000+0000",we8105desk,"C:\Windows\System32\WUDFHost.exe",1040,"C:\Windows\System32\svchost.exe",896,8B7D36727102468AA5EF760D565C34E9E56D9D8F
"2016-08-24T16:06:00.000+0000",we8105desk,"C:\Windows\System32\LogonUI.exe",956,"C:\Windows\System32\winlogon.exe",364,F5778343588DF78FDD55C9CFCD49E5F39F959DD9
"2016-08-24T16:06:00.000+0000",we8105desk,"C:\Windows\System32\svchost.exe",472,"C:\Windows\System32\services.exe",592,619652B42AFE5FB0E3719D7AEDA7A5494AB193E8
"2016-08-24T16:06:00.000+0000",we8105desk,"C:\Windows\System32\winlogon.exe",364,"C:\Windows\System32\smss.exe",532,434856B834BAF163C5EA4D26434EEAE775A507FB
"2016-08-24T16:06:00.000+0000",we8105desk,"C:\Windows\System32\audiodg.exe",992,"C:\Windows\System32\svchost.exe",860,F033FD30AACD0183BFC30861891A92B56AC2468B
"2016-08-24T16:06:00.000+0000",we8105desk,"C:\Windows\System32\svchost.exe",928,"C:\Windows\System32\services.exe",592,619652B42AFE5FB0E3719D7AEDA7A5494AB193E8
"2016-08-24T16:06:00.000+0000",we8105desk,"C:\Windows\System32\svchost.exe",896,"C:\Windows\System32\services.exe",592,619652B42AFE5FB0E3719D7AEDA7A5494AB193E8
"2016-08-24T16:06:00.000+0000",we8105desk,"C:\Windows\System32\svchost.exe",860,"C:\Windows\System32\services.exe",592,619652B42AFE5FB0E3719D7AEDA7A5494AB193E8
"2016-08-24T16:06:00.000+0000",we8105desk,"C:\Windows\System32\svchost.exe",796,"C:\Windows\System32\services.exe",592,619652B42AFE5FB0E3719D7AEDA7A5494AB193E8
"2016-08-24T16:06:00.000+0000",we8105desk,"C:\Windows\System32\svchost.exe",708,"C:\Windows\System32\services.exe",592,619652B42AFE5FB0E3719D7AEDA7A5494AB193E8
"2016-08-24T16:06:00.000+0000",we8105desk,"C:\Windows\System32\lsm.exe",616,"C:\Windows\System32\wininit.exe",524,6766228926EB48344451737C61D0E05DBE390591
"2016-08-24T16:06:00.000+0000",we8105desk,"C:\Windows\System32\lsass.exe",608,"C:\Windows\System32\wininit.exe",524,C07B7690AE9E48908112EF554066CDF2DE190324
"2016-08-24T16:06:00.000+0000",we8105desk,"C:\Windows\System32\services.exe",592,"C:\Windows\System32\wininit.exe",524,A5B16A7D28D2BA79A9CCFC16ED480AD75A757166
"2016-08-24T16:06:00.000+0000",we8105desk,"C:\Windows\System32\csrss.exe",544,"C:\Windows\System32\smss.exe",532,17542707A3D9FA13C569450FD978272EF7070A77
"2016-08-24T16:06:00.000+0000",we8105desk,"C:\Windows\System32\wininit.exe",524,"C:\Windows\System32\smss.exe",428,2DE5C051C0D7D8BCC14B1CA46BE8AB9756F29320
"2016-08-24T16:06:00.000+0000",we8105desk,"C:\Windows\System32\smss.exe",532,"C:\Windows\System32\smss.exe",324,3513DED20BCD0D7811EEA4BE8D6B446E0C81F527
"2016-08-24T16:06:00.000+0000",we8105desk,"C:\Windows\System32\csrss.exe",440,"C:\Windows\System32\smss.exe",428,17542707A3D9FA13C569450FD978272EF7070A77
"2016-08-24T16:06:00.000+0000",we8105desk,"C:\Windows\System32\smss.exe",428,"C:\Windows\System32\smss.exe",324,3513DED20BCD0D7811EEA4BE8D6B446E0C81F527
"2016-08-24T16:06:00.000+0000",we8105desk,"C:\Windows\System32\autochk.exe",336,"C:\Windows\System32\smss.exe",324,A017204D7E47BC183D81DCABF047DEA32B120343
"2016-08-24T16:06:00.000+0000",we8105desk,"C:\Windows\System32\smss.exe",324,System,4,3513DED20BCD0D7811EEA4BE8D6B446E0C81F527
"2016-08-24T15:44:54.000+0000",we8105desk,"C:\Windows\SysWOW64\dllhost.exe",2308,"C:\Windows\System32\svchost.exe",700,ACE762C51DB1908C858C898D7E0F9B36F788D2D9
"2016-08-24T15:44:54.000+0000",we8105desk,"C:\Windows\System32\rundll32.exe",904,"C:\Windows\System32\svchost.exe",700,963B55ACC8C566876364716D5AAFA353995812A8
"2016-08-24T15:44:51.000+0000",we8105desk,"C:\Windows\System32\VSSVC.exe",2640,"C:\Windows\System32\services.exe",584,1D6F5A5DE7154B75144C6A033C36FD86FF2BBE9B
"2016-08-24T15:44:50.000+0000",we8105desk,"C:\Program Files (x86)\Common Files\Acronis\VssRequestor64\vss_requestor.exe",940,"C:\Windows\System32\svchost.exe",700,B51DF1217E140735711E6E0C771A3B5D7724E655
"2016-08-24T15:39:33.000+0000",we8105desk,"C:\Windows\System32\wermgr.exe",4304,"C:\Windows\System32\services.exe",584,453263D230C6317EB4A2EB3ACEEEC1BBCF5E153D
