"_time",Computer,Image,ProcessId,TargetFilename,CreationUtcTime,PreviousCreationUtcTime
"2016-08-24T17:05:02.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\Intel\Chipset\Lang\CHIP\HUN\license.txt","1602-05-15 14:07:01.334","2016-08-16 16:34:49.629"
"2016-08-24T17:05:02.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\Intel\Chipset\Lang\CHIP\KOR\license.txt","1602-05-15 14:07:01.334","2016-08-16 16:34:49.692"
"2016-08-24T17:05:02.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\Intel\Chipset\Help.txt","1602-05-15 14:07:01.334","2016-08-16 16:34:45.168"
"2016-08-24T17:05:02.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\Intel\Chipset\Lang\CHIP\ARA\license.txt","1602-05-15 14:07:01.334","2016-08-16 16:34:49.364"
"2016-08-24T17:05:02.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\Intel\Chipset\Lang\CHIP\JPN\license.txt","1602-05-15 14:07:01.334","2016-08-16 16:34:49.676"
"2016-08-24T17:05:02.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\Intel\Chipset\Lang\CHIP\RUS\license.txt","1602-05-15 14:07:01.334","2016-08-16 16:34:49.817"
"2016-08-24T17:05:02.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\Intel\Chipset\Lang\CHIP\FRA\license.txt","1602-05-15 14:07:01.334","2016-08-16 16:34:49.583"
"2016-08-24T17:05:02.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\Intel\Chipset\Lang\CHIP\CSY\license.txt","1602-05-15 14:07:01.334","2016-08-16 16:34:49.427"
"2016-08-24T17:05:02.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\Intel\Chipset\Lang\CHIP\PLK\license.txt","1602-05-15 14:07:01.334","2016-08-16 16:34:49.754"
"2016-08-24T17:05:02.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\Intel\Chipset\Lang\CHIP\ITA\license.txt","1602-05-15 14:07:01.334","2016-08-16 16:34:49.661"
"2016-08-24T17:05:02.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\Intel\Chipset\Lang\CHIP\ENU\license.txt","1602-05-15 14:07:01.334","2016-08-16 16:34:49.520"
"2016-08-24T17:05:02.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\Intel\Chipset\Lang\CHIP\HEB\license.txt","1602-05-15 14:07:01.334","2016-08-16 16:34:49.614"
"2016-08-24T17:05:02.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\Intel\Chipset\Lang\CHIP\CHT\license.txt","1602-05-15 14:07:01.334","2016-08-16 16:34:49.411"
"2016-08-24T17:05:02.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\Intel\Chipset\Lang\CHIP\ENG\license.txt","1602-05-15 14:07:01.334","2016-08-16 16:34:49.505"
"2016-08-24T17:05:02.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\Intel\Chipset\Lang\CHIP\SVE\license.txt","1602-05-15 14:07:01.334","2016-08-16 16:34:49.848"
"2016-08-24T17:05:02.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\Intel\Chipset\Lang\CHIP\PTB\license.txt","1602-05-15 14:07:01.334","2016-08-16 16:34:49.785"
"2016-08-24T17:05:02.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\Intel\Chipset\Lang\CHIP\ARB\license.txt","1602-05-15 14:07:01.334","2016-08-16 16:34:49.380"
"2016-08-24T17:04:33.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\draft.watermark.image.xml","1602-05-15 14:07:01.334","2016-06-17 06:53:22.000"
"2016-08-24T17:04:33.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\divide.js","1602-05-15 14:07:01.334","2016-06-17 06:53:22.000"
"2016-08-24T17:04:33.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Sysmon\Eula.txt","1602-05-15 14:07:01.334","2016-08-16 16:33:45.302"
"2016-08-24T17:04:33.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\graphics.dir.xml","1602-05-15 14:07:01.334","2016-06-17 06:52:56.000"
"2016-08-24T17:04:33.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\goURL_lr_photoshop_cn.csv","1602-05-15 14:07:01.334","2016-06-17 06:52:58.000"
"2016-08-24T17:04:33.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\goURL_lr_photoshop_es.csv","1602-05-15 14:07:01.334","2016-06-17 06:52:58.000"
"2016-08-24T17:04:33.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\fop.jpg","1602-05-15 14:07:01.334","2016-06-17 06:53:06.000"
"2016-08-24T17:04:33.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\email.mailto.enabled.xml","1602-05-15 14:07:01.334","2016-06-17 06:53:18.000"
"2016-08-24T17:04:33.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\eclipse.autolabel.xml","1602-05-15 14:07:01.334","2016-06-17 06:53:20.000"
"2016-08-24T17:04:33.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\errorCallBack.c","1602-05-15 14:07:01.334","2016-06-17 06:53:16.000"
"2016-08-24T17:04:33.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\circleround_selectionsubpicture.png","1602-05-15 14:07:01.334","2016-06-17 06:53:38.000"
"2016-08-24T17:04:33.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\dsc_backup_tile.png","1602-05-15 14:07:01.334","2016-06-17 06:53:22.000"
"2016-08-24T17:04:33.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\cp_DManager.png","1602-05-15 14:07:01.334","2016-06-17 06:53:30.000"
"2016-08-24T17:04:33.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\CommonMessages_es.xml","1602-05-15 14:07:01.334","2016-06-17 06:53:34.000"
"2016-08-24T17:04:33.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\communications-category.png","1602-05-15 14:07:01.334","2016-06-17 06:53:34.000"
"2016-08-24T17:04:32.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\3BSYBS1-DCSA_Alerts_05132015040011.xml","1602-05-15 14:07:01.334","2016-06-17 06:54:16.000"
"2016-08-24T17:04:32.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\clock.png","1602-05-15 14:07:01.334","2016-06-17 06:53:38.000"
"2016-08-24T17:04:32.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\calendar2.png","1602-05-15 14:07:01.334","2016-06-17 06:53:44.000"
"2016-08-24T17:04:32.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\calendar.png","1602-05-15 14:07:01.334","2016-06-17 06:53:44.000"
"2016-08-24T17:04:32.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\callout.unicode.xml","1602-05-15 14:07:01.334","2016-06-17 06:53:44.000"
"2016-08-24T17:04:32.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\b_it.jpg","1602-05-15 14:07:01.334","2016-06-17 06:53:46.000"
"2016-08-24T17:04:32.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\built-with-forrest-button.png","1602-05-15 14:07:01.334","2016-06-17 06:53:46.000"
"2016-08-24T17:04:32.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Miranda_Tate_unveiled.dotm","1602-05-15 14:07:01.334","2016-08-16 16:34:25.457"
"2016-08-24T17:04:32.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\bluetooth.png","1602-05-15 14:07:01.334","2016-06-17 06:53:50.000"
"2016-08-24T17:04:32.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\akilok_yellow.png","1602-05-15 14:07:01.334","2016-06-17 06:54:06.000"
"2016-08-24T17:04:32.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\abstract.properties.xml","1602-05-15 14:07:01.334","2016-06-17 06:54:10.000"
"2016-08-24T17:04:32.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\6.png","1602-05-15 14:07:01.334","2016-06-17 06:54:12.000"
"2016-08-24T17:04:32.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\$WinPEDriver$\AppleBluetoothBroadcom64\._JapaneseLicense.txt","1602-05-15 14:07:01.334","2016-08-16 16:33:18.688"
"2016-08-24T17:04:32.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\$WinPEDriver$\AppleBluetoothBroadcom64\._DutchLicense.txt","1602-05-15 14:07:01.334","2016-08-16 16:33:18.486"
"2016-08-24T17:04:32.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Sysmon\sysmoncfg_v2.xml","1602-05-15 14:07:01.334","2016-08-16 16:33:45.505"
"2016-08-24T17:04:32.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\$WinPEDriver$\AppleBluetoothBroadcom64\._EnglishLicense.txt","1602-05-15 14:07:01.334","2016-08-16 16:33:18.501"
"2016-08-24T17:04:32.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\$WinPEDriver$\AppleBluetoothBroadcom64\._DPInst.xml","1602-05-15 14:07:01.334","2016-08-16 16:33:18.470"
"2016-08-24T17:04:32.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\$WinPEDriver$\AppleBluetoothBroadcom64\._FrenchLicense.txt","1602-05-15 14:07:01.334","2016-08-16 16:33:18.564"
"2016-08-24T17:04:32.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\$WinPEDriver$\AppleBluetoothBroadcom64\._DanishLicense.txt","1602-05-15 14:07:01.334","2016-08-16 16:33:18.330"
"2016-08-24T17:04:32.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\$WinPEDriver$\AppleBluetoothBroadcom64\._CzechLicense.txt","1602-05-15 14:07:01.334","2016-08-16 16:33:18.314"
"2016-08-24T17:04:32.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\$WinPEDriver$\AppleBluetoothBroadcom64\._GermanLicense.txt","1602-05-15 14:07:01.334","2016-08-16 16:33:18.579"
"2016-08-24T17:04:32.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\$WinPEDriver$\AppleBluetoothBroadcom64\._BrazilianPortugueseLicense.txt","1602-05-15 14:07:01.334","2016-08-16 16:33:18.298"
"2016-08-24T17:04:32.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\$WinPEDriver$\AppleBluetoothBroadcom64\._HungarianLicense.txt","1602-05-15 14:07:01.334","2016-08-16 16:33:18.595"
"2016-08-24T17:04:32.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\$WinPEDriver$\AppleBluetoothBroadcom64\._FinnishLicense.txt","1602-05-15 14:07:01.334","2016-08-16 16:33:18.532"
"2016-08-24T17:04:32.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\$WinPEDriver$\AppleBluetoothBroadcom64\._ItalianLicense.txt","1602-05-15 14:07:01.334","2016-08-16 16:33:18.626"
"2016-08-24T17:04:32.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\$WinPEDriver$\AppleBluetoothBroadcom64\._ArabicLicense.txt","1602-05-15 14:07:01.334","2016-08-16 16:33:18.283"
"2016-08-24T17:04:32.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\$WinPEDriver$\AppleBluetoothBroadcom64\._KoreanLicense.txt","1602-05-15 14:07:01.334","2016-08-16 16:33:18.704"
"2016-08-24T17:04:32.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\$WinPEDriver$\AppleBluetoothBroadcom64\._RussianLicense.txt","1602-05-15 14:07:01.334","2016-08-16 16:33:18.798"
"2016-08-24T17:04:32.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\$WinPEDriver$\AppleBluetoothBroadcom64\._PortugueseLicense.txt","1602-05-15 14:07:01.334","2016-08-16 16:33:18.782"
"2016-08-24T17:04:32.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\$WinPEDriver$\AppleBluetoothBroadcom64\._SimplifiedChineseLicense.txt","1602-05-15 14:07:01.334","2016-08-16 16:33:18.829"
"2016-08-24T17:04:32.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\$WinPEDriver$\AppleBluetoothBroadcom64\._NorwegianLicense.txt","1602-05-15 14:07:01.334","2016-08-16 16:33:18.751"
"2016-08-24T17:04:32.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\$WinPEDriver$\AppleBluetoothBroadcom64\._PolishLicense.txt","1602-05-15 14:07:01.334","2016-08-16 16:33:18.766"
"2016-08-24T17:04:32.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\$WinPEDriver$\AppleBluetoothBroadcom64\._SwedishLicense.txt","1602-05-15 14:07:01.334","2016-08-16 16:33:18.860"
"2016-08-24T17:04:32.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\$WinPEDriver$\AppleBluetoothBroadcom64\._TraditionalChineseLicense.txt","1602-05-15 14:07:01.334","2016-08-16 16:33:18.876"
"2016-08-24T17:04:32.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\$WinPEDriver$\IntelHDGraphics64\Graphics\._CustomModeApp.exe.config","1602-05-15 14:07:01.334","2016-08-16 16:33:19.890"
"2016-08-24T17:04:32.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\$WinPEDriver$\IntelHDGraphics64\DisplayAudio\._version.ini","1602-05-15 14:07:01.334","2016-08-16 16:33:19.453"
"2016-08-24T17:04:32.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\$WinPEDriver$\IntelHDGraphics64\Graphics\._DPTopologyApp.exe.config","1602-05-15 14:07:01.334","2016-08-16 16:33:20.139"
"2016-08-24T17:04:32.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\$WinPEDriver$\AppleBluetoothBroadcom64\._SpanishLicense.txt","1602-05-15 14:07:01.334","2016-08-16 16:33:18.844"
"2016-08-24T17:04:32.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\$WinPEDriver$\AppleBluetoothBroadcom64\._TurkishLicense.txt","1602-05-15 14:07:01.334","2016-08-16 16:33:18.907"
