Image,ParentImage,ParentProcessId,ProcessId,"_time",host,sha1
"C:\Program Files (x86)\Common Files\Acronis\Schedule2\schedhlp.exe","C:\Windows\explorer.exe",3496,3696,"1472054804.000",we8105desk,25029943FC6159AFC4329108A1CD0F2408D183DC
"C:\Program Files\Boot Camp\Bootcamp.exe","C:\Windows\explorer.exe",3496,3688,"1472054804.000",we8105desk,B2502462F088D225E11E405678210527E2086EF1
"C:\Windows\System32\igfxpers.exe","C:\Windows\explorer.exe",3496,3640,"1472054804.000",we8105desk,0EF5A0343F128D93C5A0E9A6B9AA0D6CC90E2FAC
"C:\Windows\System32\hkcmd.exe","C:\Windows\explorer.exe",3496,3608,"1472054804.000",we8105desk,F2B59D7C60ED417CC9BCB2111B6B3269A319C627
"C:\Windows\System32\igfxsrvc.exe","C:\Windows\System32\svchost.exe",708,3632,"1472054804.000",we8105desk,4247B629A9124E3942813C49F21F3487394B4057
"C:\Windows\System32\igfxtray.exe","C:\Windows\explorer.exe",3496,3596,"1472054803.000",we8105desk,4A0CED3DA453B050ACE9C36CB7C78C53F292D15A
"C:\Windows\explorer.exe","C:\Windows\System32\userinit.exe",3372,3496,"1472054802.000",we8105desk,4583DAF9442880204730FB2C8A060430640494B1
"C:\Windows\System32\dwm.exe","C:\Windows\System32\svchost.exe",896,3412,"1472054802.000",we8105desk,35BC294B7E1F062EF5CB5FA1BD3FC942A3E37AE2
"C:\Windows\System32\userinit.exe","C:\Windows\System32\winlogon.exe",364,3372,"1472054802.000",we8105desk,47267F943F060E36604D56C8895A6EECE063D9A1
"C:\Windows\System32\taskhost.exe","C:\Windows\System32\services.exe",592,3312,"1472054802.000",we8105desk,61478D71931FB3E304BC341236AB0DB1D6C26E09
"C:\Windows\System32\dllhost.exe","C:\Windows\System32\svchost.exe",708,3276,"1472054802.000",we8105desk,E977B87698C3E595D55827665E22FBF788DD3F9F
"C:\Windows\System32\svchost.exe","C:\Windows\System32\services.exe",592,3080,"1472054780.000",we8105desk,619652B42AFE5FB0E3719D7AEDA7A5494AB193E8
"C:\Windows\System32\taskhost.exe","C:\Windows\System32\services.exe",592,2192,"1472054776.000",we8105desk,61478D71931FB3E304BC341236AB0DB1D6C26E09
"C:\Windows\System32\WUDFHost.exe","C:\Windows\System32\svchost.exe",896,2908,"1472054775.000",we8105desk,8B7D36727102468AA5EF760D565C34E9E56D9D8F
"C:\Windows\System32\svchost.exe","C:\Windows\System32\services.exe",592,2956,"1472054775.000",we8105desk,619652B42AFE5FB0E3719D7AEDA7A5494AB193E8
"C:\Windows\System32\svchost.exe","C:\Windows\System32\services.exe",592,2868,"1472054775.000",we8105desk,619652B42AFE5FB0E3719D7AEDA7A5494AB193E8
"C:\Windows\System32\svchost.exe","C:\Windows\System32\services.exe",592,2796,"1472054775.000",we8105desk,619652B42AFE5FB0E3719D7AEDA7A5494AB193E8
"C:\Windows\System32\cmd.exe","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe",1792,2500,"1472054768.000",we8105desk,0F3C4FF28F354AEDE202D54E9D1C5529A3BF87D8
"C:\Windows\System32\cmd.exe","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe",1792,1412,"1472054768.000",we8105desk,0F3C4FF28F354AEDE202D54E9D1C5529A3BF87D8
"C:\Windows\System32\cmd.exe","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe",1792,2244,"1472054768.000",we8105desk,0F3C4FF28F354AEDE202D54E9D1C5529A3BF87D8
"C:\Windows\System32\cmd.exe","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe",1792,2260,"1472054767.000",we8105desk,0F3C4FF28F354AEDE202D54E9D1C5529A3BF87D8
"C:\Windows\System32\cmd.exe","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe",1792,1268,"1472054767.000",we8105desk,0F3C4FF28F354AEDE202D54E9D1C5529A3BF87D8
"C:\Windows\System32\cmd.exe","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe",1792,1260,"1472054767.000",we8105desk,0F3C4FF28F354AEDE202D54E9D1C5529A3BF87D8
"C:\Windows\System32\cmd.exe","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe",1792,2228,"1472054767.000",we8105desk,0F3C4FF28F354AEDE202D54E9D1C5529A3BF87D8
"C:\Windows\System32\cmd.exe","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe",1792,1724,"1472054767.000",we8105desk,0F3C4FF28F354AEDE202D54E9D1C5529A3BF87D8
"C:\Windows\System32\cmd.exe","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe",1792,908,"1472054767.000",we8105desk,0F3C4FF28F354AEDE202D54E9D1C5529A3BF87D8
"C:\Windows\System32\cmd.exe","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe",1792,1492,"1472054767.000",we8105desk,0F3C4FF28F354AEDE202D54E9D1C5529A3BF87D8
"C:\Windows\System32\cmd.exe","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe",1792,3064,"1472054766.000",we8105desk,0F3C4FF28F354AEDE202D54E9D1C5529A3BF87D8
"C:\Windows\System32\cmd.exe","C:\Program Files\SplunkUniversalForwarder\bin\splunk.exe",2452,3020,"1472054766.000",we8105desk,0F3C4FF28F354AEDE202D54E9D1C5529A3BF87D8
"C:\Windows\System32\cmd.exe","C:\Program Files\SplunkUniversalForwarder\bin\splunk.exe",2452,2976,"1472054766.000",we8105desk,0F3C4FF28F354AEDE202D54E9D1C5529A3BF87D8
"C:\Windows\System32\cscript.exe","C:\Program Files (x86)\Common Files\Acronis\Infrastructure\mms_mini.exe",1692,2788,"1472054763.000",we8105desk,70096A77E202CF9F30C064956F36D14BCBD8F7BB
"C:\Windows\System32\cscript.exe","C:\Program Files (x86)\Common Files\Acronis\Infrastructure\mms_mini.exe",1692,2744,"1472054763.000",we8105desk,70096A77E202CF9F30C064956F36D14BCBD8F7BB
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",708,2708,"1472054763.000",we8105desk,9F5A4796B58D8B104A1C0F5A63DAF0032B947966
"C:\Windows\SysWOW64\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",708,2664,"1472054763.000",we8105desk,8BF1819659B79D10121294F37F7D9CF7D95559C1
"C:\Windows\System32\cscript.exe","C:\Program Files (x86)\Common Files\Acronis\Infrastructure\mms_mini.exe",1692,2624,"1472054763.000",we8105desk,70096A77E202CF9F30C064956F36D14BCBD8F7BB
"C:\Windows\System32\cmd.exe","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe",1792,2444,"1472054761.000",we8105desk,0F3C4FF28F354AEDE202D54E9D1C5529A3BF87D8
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",708,2388,"1472054761.000",we8105desk,9F5A4796B58D8B104A1C0F5A63DAF0032B947966
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",708,2296,"1472054761.000",we8105desk,9F5A4796B58D8B104A1C0F5A63DAF0032B947966
"C:\Windows\System32\cmd.exe","C:\Program Files\SplunkUniversalForwarder\bin\splunk.exe",1412,2236,"1472054761.000",we8105desk,0F3C4FF28F354AEDE202D54E9D1C5529A3BF87D8
"C:\Windows\System32\cmd.exe","C:\Program Files\SplunkUniversalForwarder\bin\splunk.exe",1412,2196,"1472054760.000",we8105desk,0F3C4FF28F354AEDE202D54E9D1C5529A3BF87D8
"C:\Windows\System32\cmd.exe","C:\Program Files\SplunkUniversalForwarder\bin\splunk.exe",1412,1472,"1472054760.000",we8105desk,0F3C4FF28F354AEDE202D54E9D1C5529A3BF87D8
"C:\Windows\Sysmon.exe","C:\Windows\System32\services.exe",592,1216,"1472054760.000",we8105desk,8803A9419F84ED2CD704F14E0335E446D4DF9EEC
"C:\Windows\System32\cmd.exe","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe",1792,1168,"1472054760.000",we8105desk,0F3C4FF28F354AEDE202D54E9D1C5529A3BF87D8
"C:\Windows\System32\conhost.exe","C:\Windows\System32\csrss.exe",440,536,"1472054760.000",we8105desk,680DEC0F8907F4B8911FBE2AA5F2FD25425BE0B0
"C:\Windows\System32\conhost.exe","C:\Windows\System32\csrss.exe",440,1920,"1472054760.000",we8105desk,680DEC0F8907F4B8911FBE2AA5F2FD25425BE0B0
"C:\Windows\System32\cmd.exe","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe",1792,1912,"1472054760.000",we8105desk,0F3C4FF28F354AEDE202D54E9D1C5529A3BF87D8
"C:\Program Files (x86)\Common Files\Acronis\Infrastructure\mms_mini.exe","C:\Windows\System32\services.exe",592,1692,"1472054760.000",we8105desk,6EBC367839EF31A3A7F598C151188C544B399EE9
"C:\Windows\System32\AppleTimeSrv.exe","C:\Windows\System32\services.exe",592,1640,"1472054760.000",we8105desk,F22337EBC12D593767D9C9D19F78EBE4FA622EAD
"C:\Windows\System32\AppleOSSMgr.exe","C:\Windows\System32\services.exe",592,1612,"1472054760.000",we8105desk,E2BBC38C5FB62C37DB8D4C34D5BB19948949C7CD
"C:\Program Files (x86)\Common Files\Acronis\CDP\afcdpsrv.exe","C:\Windows\System32\services.exe",592,1552,"1472054760.000",we8105desk,812417622FED37E7162FF64BA47C148110543618
"C:\Program Files (x86)\Common Files\Acronis\Schedule2\schedul2.exe","C:\Windows\System32\services.exe",592,1500,"1472054760.000",we8105desk,95359CB5E42A0EDE2CA92111AA321DBD112EEDE1
"C:\Windows\System32\svchost.exe","C:\Windows\System32\services.exe",592,1392,"1472054760.000",we8105desk,619652B42AFE5FB0E3719D7AEDA7A5494AB193E8
"C:\Windows\System32\spoolsv.exe","C:\Windows\System32\services.exe",592,1356,"1472054760.000",we8105desk,CD2E082E8022F25747730A397C3D445A7F9330DF
"C:\Windows\System32\svchost.exe","C:\Windows\System32\services.exe",592,1148,"1472054760.000",we8105desk,619652B42AFE5FB0E3719D7AEDA7A5494AB193E8
"C:\Windows\System32\WUDFHost.exe","C:\Windows\System32\svchost.exe",896,1040,"1472054760.000",we8105desk,8B7D36727102468AA5EF760D565C34E9E56D9D8F
"C:\Windows\System32\LogonUI.exe","C:\Windows\System32\winlogon.exe",364,956,"1472054760.000",we8105desk,F5778343588DF78FDD55C9CFCD49E5F39F959DD9
"C:\Windows\System32\svchost.exe","C:\Windows\System32\services.exe",592,472,"1472054760.000",we8105desk,619652B42AFE5FB0E3719D7AEDA7A5494AB193E8
"C:\Windows\System32\winlogon.exe","C:\Windows\System32\smss.exe",532,364,"1472054760.000",we8105desk,434856B834BAF163C5EA4D26434EEAE775A507FB
"C:\Windows\System32\audiodg.exe","C:\Windows\System32\svchost.exe",860,992,"1472054760.000",we8105desk,F033FD30AACD0183BFC30861891A92B56AC2468B
"C:\Windows\System32\svchost.exe","C:\Windows\System32\services.exe",592,928,"1472054760.000",we8105desk,619652B42AFE5FB0E3719D7AEDA7A5494AB193E8
"C:\Windows\System32\svchost.exe","C:\Windows\System32\services.exe",592,896,"1472054760.000",we8105desk,619652B42AFE5FB0E3719D7AEDA7A5494AB193E8
"C:\Windows\System32\svchost.exe","C:\Windows\System32\services.exe",592,860,"1472054760.000",we8105desk,619652B42AFE5FB0E3719D7AEDA7A5494AB193E8
"C:\Windows\System32\svchost.exe","C:\Windows\System32\services.exe",592,796,"1472054760.000",we8105desk,619652B42AFE5FB0E3719D7AEDA7A5494AB193E8
"C:\Windows\System32\svchost.exe","C:\Windows\System32\services.exe",592,708,"1472054760.000",we8105desk,619652B42AFE5FB0E3719D7AEDA7A5494AB193E8
"C:\Windows\System32\lsm.exe","C:\Windows\System32\wininit.exe",524,616,"1472054760.000",we8105desk,6766228926EB48344451737C61D0E05DBE390591
"C:\Windows\System32\lsass.exe","C:\Windows\System32\wininit.exe",524,608,"1472054760.000",we8105desk,C07B7690AE9E48908112EF554066CDF2DE190324
"C:\Windows\System32\services.exe","C:\Windows\System32\wininit.exe",524,592,"1472054760.000",we8105desk,A5B16A7D28D2BA79A9CCFC16ED480AD75A757166
"C:\Windows\System32\csrss.exe","C:\Windows\System32\smss.exe",532,544,"1472054760.000",we8105desk,17542707A3D9FA13C569450FD978272EF7070A77
"C:\Windows\System32\wininit.exe","C:\Windows\System32\smss.exe",428,524,"1472054760.000",we8105desk,2DE5C051C0D7D8BCC14B1CA46BE8AB9756F29320
"C:\Windows\System32\smss.exe","C:\Windows\System32\smss.exe",324,532,"1472054760.000",we8105desk,3513DED20BCD0D7811EEA4BE8D6B446E0C81F527
"C:\Windows\System32\csrss.exe","C:\Windows\System32\smss.exe",428,440,"1472054760.000",we8105desk,17542707A3D9FA13C569450FD978272EF7070A77
"C:\Windows\System32\smss.exe","C:\Windows\System32\smss.exe",324,428,"1472054760.000",we8105desk,3513DED20BCD0D7811EEA4BE8D6B446E0C81F527
"C:\Windows\System32\autochk.exe","C:\Windows\System32\smss.exe",324,336,"1472054760.000",we8105desk,A017204D7E47BC183D81DCABF047DEA32B120343
"C:\Windows\System32\smss.exe",System,4,324,"1472054760.000",we8105desk,3513DED20BCD0D7811EEA4BE8D6B446E0C81F527
"C:\Windows\SysWOW64\dllhost.exe","C:\Windows\System32\svchost.exe",700,2308,"1472053494.000",we8105desk,ACE762C51DB1908C858C898D7E0F9B36F788D2D9
"C:\Windows\System32\rundll32.exe","C:\Windows\System32\svchost.exe",700,904,"1472053494.000",we8105desk,963B55ACC8C566876364716D5AAFA353995812A8
"C:\Windows\System32\VSSVC.exe","C:\Windows\System32\services.exe",584,2640,"1472053491.000",we8105desk,1D6F5A5DE7154B75144C6A033C36FD86FF2BBE9B
"C:\Program Files (x86)\Common Files\Acronis\VssRequestor64\vss_requestor.exe","C:\Windows\System32\svchost.exe",700,940,"1472053490.000",we8105desk,B51DF1217E140735711E6E0C771A3B5D7724E655
"C:\Windows\System32\wermgr.exe","C:\Windows\System32\services.exe",584,4304,"1472053173.000",we8105desk,453263D230C6317EB4A2EB3ACEEEC1BBCF5E153D
